Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
6830	EMC3	55831	0.0291	0.4661	ER membrane protein complex subunit 3
6831	EYA3	2140	0.0291	0.3753	eyes absent homolog 3 (Drosophila)
6832	TRAPPC3	27095	0.0287	0.4711	trafficking protein particle complex 3
6833	HMBOX1	79618	0.0287	0.3969	homeobox containing 1
6834	PPIL3	53938	0.0287	0.4863	peptidylprolyl isomerase (cyclophilin)-like 3
6835	DEK	7913	0.0287	0.4707	DEK oncogene
6836	KIF26A	26153	0.0287	0.3128	kinesin family member 26A
6837	PLEKHF1	79156	0.0286	0.3804	pleckstrin homology domain containing, family F (with FYVE domain) member 1
6838	KIAA1324	57535	0.0286	0.3082	KIAA1324
6839	LSS	4047	0.0286	0.3415	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
6840	SLC16A1	6566	0.0281	0.4448	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)
6841	ARMCX5	64860	0.0280	0.4954	armadillo repeat containing, X-linked 5
6842	PHF12	57649	0.0279	0.4028	PHD finger protein 12
6843	FDFT1	2222	0.0279	0.4733	farnesyl-diphosphate farnesyltransferase 1
6844	RAB33A	9363	0.0278	0.2714	RAB33A, member RAS oncogene family
6845	A4GNT	51146	0.0278	0.3643	alpha-1,4-N-acetylglucosaminyltransferase
6846	LOC100130691	100130691	0.0277	0.3254	uncharacterized LOC100130691
6847	GRIA3	2892	0.0277	0.3960	glutamate receptor, ionotropic, AMPA 3
6848	VANGL2	57216	0.0276	0.2660	vang-like 2 (van gogh, Drosophila)
6849	FLII	2314	0.0276	0.4450	flightless I homolog (Drosophila)
6850	MBD4	8930	0.0275	0.4944	methyl-CpG binding domain protein 4
6851	GRN	2896	0.0275	0.4174	granulin
6852	RNF39	80352	0.0273	0.3791	ring finger protein 39
6853	ZNF19	7567	0.0273	0.3076	zinc finger protein 19
6854	ALG5	29880	0.0273	0.4676	asparagine-linked glycosylation 5, dolichyl-phosphate beta-glucosyltransferase homolog (S. cerevisiae)
6855	VSIG10	54621	0.0272	0.3000	V-set and immunoglobulin domain containing 10
6856	CLDN5	7122	0.0272	0.3924	claudin 5
6857	ANG	283	0.0272	0.3461	angiogenin, ribonuclease, RNase A family, 5
6858	DPP10	57628	0.0272	0.1992	dipeptidyl-peptidase 10 (non-functional)
6859	AKD1	221264	0.0271	0.4120	adenylate kinase domain containing 1
6860	DNASE2	1777	0.0270	0.3903	deoxyribonuclease II, lysosomal
6861	PTPRF	5792	0.0269	0.3495	protein tyrosine phosphatase, receptor type, F
6862	PYGB	5834	0.0268	0.3913	phosphorylase, glycogen; brain
6863	ZNF75A	7627	0.0266	0.4841	zinc finger protein 75a
6864	ATP2B1	490	0.0265	0.4742	ATPase, Ca++ transporting, plasma membrane 1
6865	CEP63	80254	0.0264	0.4845	centrosomal protein 63kDa
6866	PLCB1	23236	0.0264	0.3838	phospholipase C, beta 1 (phosphoinositide-specific)
6867	GPR173	54328	0.0258	0.4024	G protein-coupled receptor 173
6868	ACOX3	8310	0.0258	0.3709	acyl-CoA oxidase 3, pristanoyl
6869	OGFOD1	55239	0.0256	0.4811	2-oxoglutarate and iron-dependent oxygenase domain containing 1
6870	CYB5D1	124637	0.0256	0.4535	cytochrome b5 domain containing 1
6871	RNASE3	6037	0.0255	0.3797	ribonuclease, RNase A family, 3
6872	TNFAIP8L2	79626	0.0253	0.3162	tumor necrosis factor, alpha-induced protein 8-like 2
6873	STUB1	10273	0.0252	0.4217	STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase
6874	FDCSP	260436	0.0251	0.2621	follicular dendritic cell secreted protein
6875	IFT74	80173	0.0248	0.4827	intraflagellar transport 74 homolog (Chlamydomonas)
6876	WWC1	23286	0.0248	0.3133	WW and C2 domain containing 1
6877	KHDC1	80759	0.0248	0.2490	KH homology domain containing 1
6878	RHCE	6006	0.0247	0.3586	Rh blood group, CcEe antigens
6879	CEP89	84902	0.0246	0.3634	centrosomal protein 89kDa
6880	MED8	112950	0.0245	0.4796	mediator complex subunit 8
6881	ABTB1	80325	0.0244	0.3989	ankyrin repeat and BTB (POZ) domain containing 1
6882	SUCLA2	8803	0.0243	0.4848	succinate-CoA ligase, ADP-forming, beta subunit
6883	SLC25A16	8034	0.0242	0.4717	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16
6884	MAPK3	5595	0.0240	0.4358	mitogen-activated protein kinase 3
6885	NTRK3	4916	0.0240	0.4235	neurotrophic tyrosine kinase, receptor, type 3
6886	MTO1	25821	0.0240	0.4945	mitochondrial translation optimization 1 homolog (S. cerevisiae)
6887	C2ORF61	285051	0.0239	0.2426	chromosome 2 open reading frame 61
6888	MTMR11	10903	0.0238	0.3283	myotubularin related protein 11
6889	LOC643837	643837	0.0238	0.3568	uncharacterized LOC643837
6890	TM6SF2	53345	0.0238	0.3896	transmembrane 6 superfamily member 2
6891	PGBD1	84547	0.0237	0.4594	piggyBac transposable element derived 1
6892	ABCC10	89845	0.0237	0.3451	ATP-binding cassette, sub-family C (CFTR/MRP), member 10
6893	ZNF267	10308	0.0236	0.4748	zinc finger protein 267
6894	ADAMTS14	140766	0.0236	0.3825	ADAM metallopeptidase with thrombospondin type 1 motif, 14
6895	C10ORF76	79591	0.0236	0.4884	chromosome 10 open reading frame 76
6896	VAV3	10451	0.0233	0.4063	vav 3 guanine nucleotide exchange factor
6897	AADACL2	344752	0.0233	0.1770	arylacetamide deacetylase-like 2
6898	NUP54	53371	0.0232	0.4862	nucleoporin 54kDa
6899	DCTN5	84516	0.0231	0.4740	dynactin 5 (p25)
6900	CHMP2A	27243	0.0231	0.4527	charged multivesicular body protein 2A
6901	ESM1	11082	0.0231	0.2541	endothelial cell-specific molecule 1
6902	CCDC88C	440193	0.0229	0.3497	coiled-coil domain containing 88C
6903	CUEDC1	404093	0.0229	0.3519	CUE domain containing 1
6904	L1TD1	54596	0.0228	0.3489	LINE-1 type transposase domain containing 1
6905	TRIP10	9322	0.0226	0.3758	thyroid hormone receptor interactor 10
6906	SELPLG	6404	0.0226	0.3947	selectin P ligand
6907	ZRSR2	8233	0.0226	0.3398	zinc finger (CCCH type), RNA-binding motif and serine/arginine rich 2
6908	CCDC90B	60492	0.0225	0.4797	coiled-coil domain containing 90B
6909	UBE3A	7337	0.0225	0.4942	ubiquitin protein ligase E3A
6910	TMPRSS11D	9407	0.0225	0.3482	transmembrane protease, serine 11D
6911	SLC5A4	6527	0.0225	0.3876	solute carrier family 5 (low affinity glucose cotransporter), member 4
6912	ZFP36	7538	0.0225	0.3705	zinc finger protein 36, C3H type, homolog (mouse)
6913	FKBP1A	2280	0.0225	0.4476	FK506 binding protein 1A, 12kDa
6914	MFAP1	4236	0.0223	0.4969	microfibrillar-associated protein 1
6915	PTPLAD1	51495	0.0222	0.4938	protein tyrosine phosphatase-like A domain containing 1
6916	C17ORF67	339210	0.0222	0.3400	chromosome 17 open reading frame 67
6917	SLC5A1	6523	0.0222	0.3799	solute carrier family 5 (sodium/glucose cotransporter), member 1
6918	MYEF2	50804	0.0222	0.4424	myelin expression factor 2
6919	KCNA4	3739	0.0221	0.3775	potassium voltage-gated channel, shaker-related subfamily, member 4
6920	UBE2W	55284	0.0221	0.4770	ubiquitin-conjugating enzyme E2W (putative)
6921	TMEM242	729515	0.0219	0.3872	transmembrane protein 242
6922	LTF	4057	0.0217	0.3073	lactotransferrin
6923	PRPSAP1	5635	0.0216	0.5029	phosphoribosyl pyrophosphate synthetase-associated protein 1
6924	ARPC1A	10552	0.0216	0.4789	actin related protein 2/3 complex, subunit 1A, 41kDa
6925	LRRC41	10489	0.0215	0.4365	leucine rich repeat containing 41
6926	GOLGA3	2802	0.0212	0.4105	golgin A3
6927	LPPR1	54886	0.0211	0.3199	lipid phosphate phosphatase-related protein type 1
6928	INADL	10207	0.0211	0.4237	InaD-like (Drosophila)
6929	OSCAR	126014	0.0211	0.3119	osteoclast associated, immunoglobulin-like receptor
6930	SP1	6667	0.0211	0.4480	Sp1 transcription factor
6931	TMEM135	65084	0.0209	0.4958	transmembrane protein 135
6932	C8ORF58	541565	0.0208	0.3326	chromosome 8 open reading frame 58
6933	FLJ23867	200058	0.0208	0.3808	uncharacterized protein FLJ23867
6934	TMEM132C	92293	0.0207	0.3407	transmembrane protein 132C
6935	C8ORF4	56892	0.0206	0.3251	chromosome 8 open reading frame 4
6936	MRGPRX1	259249	0.0205	0.1967	MAS-related GPR, member X1
6937	SPPL3	121665	0.0205	0.4860	signal peptide peptidase like 3
6938	NLRP14	338323	0.0205	0.2610	NLR family, pyrin domain containing 14
6939	LRRC8E	80131	0.0204	0.3449	leucine rich repeat containing 8 family, member E
6940	TYW3	127253	0.0204	0.4868	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)
6941	GPR182	11318	0.0203	0.3749	G protein-coupled receptor 182
6942	EPYC	1833	0.0202	0.2676	epiphycan
6943	ERRFI1	54206	0.0200	0.4249	ERBB receptor feedback inhibitor 1
6944	TCHH	7062	0.0199	0.3366	trichohyalin
6945	FOLR1	2348	0.0196	0.3575	folate receptor 1 (adult)
6946	KIAA1143	57456	0.0195	0.4246	KIAA1143
6947	LRRC29	26231	0.0193	0.3122	leucine rich repeat containing 29
6948	SEC14L1P1	729799	0.0190	0.3299	SEC14-like 1 pseudogene 1
6949	PLXNA3	55558	0.0190	0.3848	plexin A3
6950	ZNF551	90233	0.0190	0.4415	zinc finger protein 551
6951	KRT27	342574	0.0188	0.2061	keratin 27
6952	GRM7	2917	0.0187	0.3982	glutamate receptor, metabotropic 7
6953	DOCK5	80005	0.0187	0.3788	dedicator of cytokinesis 5
6954	FAM108C1	58489	0.0186	0.3575	family with sequence similarity 108, member C1
6955	IER3IP1	51124	0.0186	0.4781	immediate early response 3 interacting protein 1
6956	LOC152024	152024	0.0185	0.2880	uncharacterized LOC152024
6957	TP53I3	9540	0.0184	0.3955	tumor protein p53 inducible protein 3
6958	CYP4Z2P	163720	0.0182	0.1628	cytochrome P450, family 4, subfamily Z, polypeptide 2 pseudogene
6959	GPIHBP1	338328	0.0182	0.3650	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
6960	EGFLAM	133584	0.0181	0.3143	EGF-like, fibronectin type III and laminin G domains
6961	RNF6	6049	0.0177	0.4883	ring finger protein (C3H2C3 type) 6
6962	RMND1	55005	0.0177	0.4977	required for meiotic nuclear division 1 homolog (S. cerevisiae)
6963	KCNC4	3749	0.0174	0.4178	potassium voltage-gated channel, Shaw-related subfamily, member 4
6964	HECTD3	79654	0.0173	0.3979	HECT domain containing E3 ubiquitin protein ligase 3
6965	PSG2	5670	0.0173	0.3522	pregnancy specific beta-1-glycoprotein 2
6966	VSTM1	284415	0.0173	0.1793	V-set and transmembrane domain containing 1
6967	SMARCE1	6605	0.0172	0.4954	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
6968	EBF2	64641	0.0171	0.3928	early B-cell factor 2
6969	TTC13	79573	0.0170	0.4936	tetratricopeptide repeat domain 13
6970	SMAD2	4087	0.0170	0.5005	SMAD family member 2
6971	RWDD2A	112611	0.0169	0.4776	RWD domain containing 2A
6972	AK7	122481	0.0168	0.2949	adenylate kinase 7
6973	ADAMTS16	170690	0.0167	0.3330	ADAM metallopeptidase with thrombospondin type 1 motif, 16
6974	CNOT2	4848	0.0166	0.4941	CCR4-NOT transcription complex, subunit 2
6975	TMEM163	81615	0.0166	0.1996	transmembrane protein 163
6976	IGSF21	84966	0.0165	0.3292	immunoglobin superfamily, member 21
6977	TIMMDC1	51300	0.0164	0.5066	translocase of inner mitochondrial membrane domain containing 1
6978	TFEC	22797	0.0164	0.3465	transcription factor EC
6979	LAT2	7462	0.0164	0.3037	linker for activation of T cells family, member 2
6980	NKX3-2	579	0.0164	0.3728	NK3 homeobox 2
6981	SLC9B2	133308	0.0163	0.4468	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2
6982	TNXB	7148	0.0162	0.4082	tenascin XB
6983	SBSN	374897	0.0161	0.3578	suprabasin
6984	ZMYM2	7750	0.0161	0.4710	zinc finger, MYM-type 2
6985	TEX26	122046	0.0160	0.2730	testis expressed 26
6986	C7ORF69	80099	0.0159	0.3946	chromosome 7 open reading frame 69
6987	HNRNPA1	3178	0.0156	0.4504	heterogeneous nuclear ribonucleoprotein A1
6988	MFN1	55669	0.0154	0.4917	mitofusin 1
6989	CORO6	84940	0.0154	0.3704	coronin 6
6990	TMEM121	80757	0.0154	0.3896	transmembrane protein 121
6991	LOC441204	441204	0.0153	0.4043	uncharacterized LOC441204
6992	SNX12	29934	0.0151	0.3773	sorting nexin 12
6993	BTG4	54766	0.0150	0.3671	B-cell translocation gene 4
6994	PLA2G3	50487	0.0149	0.3923	phospholipase A2, group III
6995	BAAT	570	0.0149	0.3919	bile acid CoA: amino acid N-acyltransferase (glycine N-choloyltransferase)
6996	C1ORF110	339512	0.0148	0.2432	chromosome 1 open reading frame 110
6997	ZNF418	147686	0.0147	0.3009	zinc finger protein 418
6998	ROR2	4920	0.0147	0.3578	receptor tyrosine kinase-like orphan receptor 2
6999	KRTAP4-12	83755	0.0147	0.3206	keratin associated protein 4-12
7000	ZNF397	84307	0.0146	0.4336	zinc finger protein 397
7001	TRIM35	23087	0.0146	0.2825	tripartite motif containing 35
7002	MMP21	118856	0.0145	0.2906	matrix metallopeptidase 21
7003	ZCWPW1	55063	0.0145	0.4092	zinc finger, CW type with PWWP domain 1
7004	KCNJ1	3758	0.0145	0.3911	potassium inwardly-rectifying channel, subfamily J, member 1
7005	NGRN	51335	0.0143	0.4941	neugrin, neurite outgrowth associated
7006	FLJ39653	202020	0.0143	0.2559	uncharacterized FLJ39653
7007	WNK4	65266	0.0142	0.3497	WNK lysine deficient protein kinase 4
7008	ARSA	410	0.0142	0.4337	arylsulfatase A
7009	C1QC	714	0.0141	0.3177	complement component 1, q subcomponent, C chain
7010	KCTD15	79047	0.0141	0.3219	potassium channel tetramerisation domain containing 15
7011	EID2	163126	0.0140	0.4081	EP300 interacting inhibitor of differentiation 2
7012	GALT	2592	0.0140	0.3956	galactose-1-phosphate uridylyltransferase
7013	C9ORF66	157983	0.0138	0.2717	chromosome 9 open reading frame 66
7014	NOTCH3	4854	0.0137	0.4065	notch 3
7015	GALNS	2588	0.0136	0.3656	galactosamine (N-acetyl)-6-sulfate sulfatase
7016	UGDH	7358	0.0136	0.4903	UDP-glucose 6-dehydrogenase
7017	PLEKHF2	79666	0.0135	0.4842	pleckstrin homology domain containing, family F (with FYVE domain) member 2
7018	PHOSPHO2	493911	0.0134	0.4852	phosphatase, orphan 2
7019	IRF1	3659	0.0134	0.3811	interferon regulatory factor 1
7020	SLC35F4	341880	0.0133	0.2726	solute carrier family 35, member F4
7021	DUSP22	56940	0.0133	0.4173	dual specificity phosphatase 22
7022	TAF1B	9014	0.0131	0.4863	TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa
7023	BCAS2	10286	0.0130	0.4830	breast carcinoma amplified sequence 2
7024	ANKRD36BP2	645784	0.0130	0.3710	ankyrin repeat domain 36B pseudogene 2
7025	CCL7	6354	0.0129	0.3683	chemokine (C-C motif) ligand 7
7026	LOC400099	400099	0.0129	0.3252	uncharacterized LOC400099
7027	CAMSAP1	157922	0.0129	0.4578	calmodulin regulated spectrin-associated protein 1
7028	B3GALT6	126792	0.0128	0.3934	UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6
7029	SCGB2A1	4246	0.0128	0.2968	secretoglobin, family 2A, member 1
7030	PXMP4	11264	0.0127	0.3595	peroxisomal membrane protein 4, 24kDa
7031	GTF2B	2959	0.0127	0.4829	general transcription factor IIB
7032	PRKX	5613	0.0126	0.4537	protein kinase, X-linked
7033	MAN2A2	4122	0.0125	0.3795	mannosidase, alpha, class 2A, member 2
7034	DCC	1630	0.0125	0.3892	deleted in colorectal carcinoma
7035	CYSLTR2	57105	0.0124	0.3906	cysteinyl leukotriene receptor 2
7036	GDPD1	284161	0.0123	0.4084	glycerophosphodiester phosphodiesterase domain containing 1
7037	LRP4	4038	0.0123	0.3043	low density lipoprotein receptor-related protein 4
7038	LRRN4	164312	0.0122	0.3544	leucine rich repeat neuronal 4
7039	C12ORF49	79794	0.0121	0.4022	chromosome 12 open reading frame 49
7040	CD86	942	0.0120	0.3321	CD86 molecule
7041	CHST10	9486	0.0119	0.3991	carbohydrate sulfotransferase 10
7042	IRGQ	126298	0.0119	0.3200	immunity-related GTPase family, Q
7043	HCFC1R1	54985	0.0118	0.3974	host cell factor C1 regulator 1 (XPO1 dependent)
7044	MSS51	118490	0.0118	0.2785	MSS51 mitochondrial translational activator homolog (S. cerevisiae)
7045	KCNN3	3782	0.0118	0.4087	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3
7046	MRFAP1	93621	0.0117	0.5008	Morf4 family associated protein 1
7047	TTC5	91875	0.0117	0.4819	tetratricopeptide repeat domain 5
7048	SRP54	6729	0.0117	0.4968	signal recognition particle 54kDa
7049	CHN2	1124	0.0116	0.3128	chimerin (chimaerin) 2
7050	GJC2	57165	0.0115	0.4228	gap junction protein, gamma 2, 47kDa
7051	FAM98B	283742	0.0115	0.4923	family with sequence similarity 98, member B
7052	TRRAP	8295	0.0113	0.4839	transformation/transcription domain-associated protein
7053	C20ORF132	140699	0.0111	0.3747	chromosome 20 open reading frame 132
7054	CCDC48	79825	0.0111	0.4125	coiled-coil domain containing 48
7055	MKNK1	8569	0.0111	0.4124	MAP kinase interacting serine/threonine kinase 1
7056	TM9SF4	9777	0.0110	0.4727	transmembrane 9 superfamily protein member 4
7057	LRRC19	64922	0.0110	0.2515	leucine rich repeat containing 19
7058	LYL1	4066	0.0109	0.3993	lymphoblastic leukemia derived sequence 1
7059	PDE6B	5158	0.0109	0.3131	phosphodiesterase 6B, cGMP-specific, rod, beta
7060	LOC100128239	100128239	0.0107	0.3887	uncharacterized LOC100128239
7061	PRRG4	79056	0.0107	0.3184	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)
7062	TINAGL1	64129	0.0105	0.4037	tubulointerstitial nephritis antigen-like 1
7063	LPGAT1	9926	0.0105	0.4922	lysophosphatidylglycerol acyltransferase 1
7064	MC5R	4161	0.0105	0.3862	melanocortin 5 receptor
7065	RFC1	5981	0.0105	0.5037	replication factor C (activator 1) 1, 145kDa
7066	NRG3	10718	0.0105	0.2700	neuregulin 3
7067	NFX1	4799	0.0103	0.4797	nuclear transcription factor, X-box binding 1
7068	RFXAP	5994	0.0103	0.4682	regulatory factor X-associated protein
7069	PIGG	54872	0.0103	0.4898	phosphatidylinositol glycan anchor biosynthesis, class G
7070	TMPRSS11B	132724	0.0102	0.2482	transmembrane protease, serine 11B
7071	CABP7	164633	0.0100	0.3519	calcium binding protein 7
7072	GPX3	2878	0.0100	0.3538	glutathione peroxidase 3 (plasma)
7073	ADAMTS7	11173	0.0099	0.3836	ADAM metallopeptidase with thrombospondin type 1 motif, 7
7074	NFE2L1	4779	0.0099	0.4715	nuclear factor (erythroid-derived 2)-like 1
7075	C3	718	0.0099	0.3714	complement component 3
7076	STAU2	27067	0.0098	0.4981	staufen, RNA binding protein, homolog 2 (Drosophila)
7077	PRKCD	5580	0.0098	0.4191	protein kinase C, delta
7078	CAPN1	823	0.0096	0.4307	calpain 1, (mu/I) large subunit
7079	SOST	50964	0.0096	0.2787	sclerostin
7080	HABP2	3026	0.0096	0.3978	hyaluronan binding protein 2
7081	TNFAIP8L1	126282	0.0095	0.3054	tumor necrosis factor, alpha-induced protein 8-like 1
7082	RNF216	54476	0.0095	0.4197	ring finger protein 216
7083	TMCO1	54499	0.0095	0.4890	transmembrane and coiled-coil domains 1
7084	PTCHD4	442213	0.0094	0.3506	patched domain containing 4
7085	THEMIS	387357	0.0093	0.3120	thymocyte selection associated
7086	EEF2	1938	0.0092	0.4661	eukaryotic translation elongation factor 2
7087	NRGN	4900	0.0092	0.3810	neurogranin (protein kinase C substrate, RC3)
7088	CAMTA1	23261	0.0091	0.3612	calmodulin binding transcription activator 1
7089	THAP9	79725	0.0090	0.4691	THAP domain containing 9
7090	DIRC3	729582	0.0089	0.3702	disrupted in renal carcinoma 3
7091	GEMIN8	54960	0.0088	0.4016	gem (nuclear organelle) associated protein 8
7092	ZNF358	140467	0.0087	0.4416	zinc finger protein 358
7093	ANKRD1	27063	0.0087	0.3467	ankyrin repeat domain 1 (cardiac muscle)
7094	FAM89B	23625	0.0087	0.4057	family with sequence similarity 89, member B
7095	PLGRKT	55848	0.0087	0.4766	plasminogen receptor, C-terminal lysine transmembrane protein
7096	LRP5L	91355	0.0087	0.2764	low density lipoprotein receptor-related protein 5-like
7097	ASIC1	41	0.0087	0.4286	acid-sensing (proton-gated) ion channel 1
7098	HS6ST2	90161	0.0085	0.3038	heparan sulfate 6-O-sulfotransferase 2
7099	CCDC17	149483	0.0084	0.3299	coiled-coil domain containing 17
7100	PRDX5	25824	0.0084	0.4400	peroxiredoxin 5
7101	STK33	65975	0.0084	0.3369	serine/threonine kinase 33
7102	RIC8B	55188	0.0084	0.4770	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)
7103	WSCD2	9671	0.0083	0.3827	WSC domain containing 2
7104	GPR171	29909	0.0082	0.3071	G protein-coupled receptor 171
7105	DLEC1	9940	0.0082	0.4213	deleted in lung and esophageal cancer 1
7106	INTS10	55174	0.0081	0.5112	integrator complex subunit 10
7107	DNM2	1785	0.0081	0.4308	dynamin 2
7108	CISH	1154	0.0080	0.3460	cytokine inducible SH2-containing protein
7109	LOC550643	550643	0.0080	0.4661	uncharacterized LOC550643
7110	KIAA0226L	80183	0.0076	0.3358	KIAA0226-like
7111	SLC25A14	9016	0.0076	0.4571	solute carrier family 25 (mitochondrial carrier, brain), member 14
7112	ZNF474	133923	0.0074	0.3585	zinc finger protein 474
7113	PM20D1	148811	0.0073	0.2772	peptidase M20 domain containing 1
7114	CXXC5	51523	0.0072	0.3796	CXXC finger protein 5
7115	BRCC3	79184	0.0072	0.5013	BRCA1/BRCA2-containing complex, subunit 3
7116	TSSK1B	83942	0.0070	0.3998	testis-specific serine kinase 1B
7117	ALB	213	0.0070	0.3110	albumin
7118	USP11	8237	0.0069	0.4448	ubiquitin specific peptidase 11
7119	CLDN23	137075	0.0069	0.2619	claudin 23
7120	KCNS2	3788	0.0068	0.3856	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2
7121	TRIB1	10221	0.0068	0.3864	tribbles homolog 1 (Drosophila)
7122	SMO	6608	0.0067	0.4163	smoothened, frizzled family receptor
7123	FIGN	55137	0.0064	0.3324	fidgetin
7124	XG	7499	0.0063	0.3188	Xg blood group
7125	SPATA17	128153	0.0063	0.3272	spermatogenesis associated 17
7126	EML3	256364	0.0060	0.4129	echinoderm microtubule associated protein like 3
7127	VGLL2	245806	0.0055	0.3583	vestigial like 2 (Drosophila)
7128	ARL5A	26225	0.0051	0.4892	ADP-ribosylation factor-like 5A
7129	GKN2	200504	0.0049	0.3415	gastrokine 2
7130	RAB9A	9367	0.0049	0.4892	RAB9A, member RAS oncogene family
7131	KIF3C	3797	0.0049	0.3931	kinesin family member 3C
7132	RNFT1	51136	0.0048	0.4906	ring finger protein, transmembrane 1
7133	CCDC160	347475	0.0048	0.2588	coiled-coil domain containing 160
7134	GOSR2	9570	0.0046	0.4760	golgi SNAP receptor complex member 2
7135	DOK2	9046	0.0045	0.3938	docking protein 2, 56kDa
7136	PDE6C	5146	0.0044	0.2538	phosphodiesterase 6C, cGMP-specific, cone, alpha prime
7137	HADHA	3030	0.0044	0.4865	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit
7138	PLCH2	9651	0.0044	0.4078	phospholipase C, eta 2
7139	PARK2	5071	0.0044	0.4111	parkinson protein 2, E3 ubiquitin protein ligase (parkin)
7140	BRPF3	27154	0.0044	0.3881	bromodomain and PHD finger containing, 3
7141	TIFA	92610	0.0043	0.4878	TRAF-interacting protein with forkhead-associated domain
7142	SUGP2	10147	0.0042	0.4428	SURP and G patch domain containing 2
7143	DMRT3	58524	0.0042	0.2852	doublesex and mab-3 related transcription factor 3
7144	DNASE1L1	1774	0.0042	0.3948	deoxyribonuclease I-like 1
7145	SOX2	6657	0.0042	0.3832	SRY (sex determining region Y)-box 2
7146	MYOZ2	51778	0.0041	0.3724	myozenin 2
7147	FCN1	2219	0.0041	0.3552	ficolin (collagen/fibrinogen domain containing) 1
7148	GBF1	8729	0.0041	0.4222	golgi brefeldin A resistant guanine nucleotide exchange factor 1
7149	IL17RC	84818	0.0039	0.4256	interleukin 17 receptor C
7150	ZSWIM2	151112	0.0038	0.2904	zinc finger, SWIM-type containing 2
7151	CRLF3	51379	0.0037	0.4883	cytokine receptor-like factor 3
7152	CYB5R2	51700	0.0037	0.3176	cytochrome b5 reductase 2
7153	USP28	57646	0.0033	0.5065	ubiquitin specific peptidase 28
7154	EVI5L	115704	0.0032	0.4328	ecotropic viral integration site 5-like
7155	SLC16A6	9120	0.0030	0.3453	solute carrier family 16, member 6 (monocarboxylic acid transporter 7)
7156	TRPC4	7223	0.0030	0.4044	transient receptor potential cation channel, subfamily C, member 4
7157	CCDC106	29903	0.0028	0.3734	coiled-coil domain containing 106
7158	APOBR	55911	0.0027	0.3881	apolipoprotein B receptor
7159	CDC23	8697	0.0027	0.5034	cell division cycle 23 homolog (S. cerevisiae)
7160	HBBP1	3044	0.0026	0.3769	hemoglobin, beta pseudogene 1
7161	CD46	4179	0.0026	0.4794	CD46 molecule, complement regulatory protein
7162	SLC19A2	10560	0.0026	0.4747	solute carrier family 19 (thiamine transporter), member 2
7163	DDX46	9879	0.0025	0.4931	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46
7164	CCDC25	55246	0.0025	0.4985	coiled-coil domain containing 25
7165	TMEM212	389177	0.0019	0.3598	transmembrane protein 212
7166	ZSCAN12	9753	0.0017	0.4112	zinc finger and SCAN domain containing 12
7167	APLNR	187	0.0017	0.4074	apelin receptor
7168	RHBDD1	84236	0.0016	0.4968	rhomboid domain containing 1
7169	SCARA5	286133	0.0014	0.3531	scavenger receptor class A, member 5 (putative)
7170	CCDC7	221016	0.0014	0.3864	coiled-coil domain containing 7
7171	HMGN4	10473	0.0014	0.4935	high mobility group nucleosomal binding domain 4
7172	APBB1IP	54518	0.0012	0.3566	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein
7173	TBX19	9095	0.0012	0.3844	T-box 19
7174	SHF	90525	0.0011	0.3517	Src homology 2 domain containing F
7175	SRD5A2	6716	0.0011	0.4096	steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)
7176	CPXM1	56265	0.0010	0.3298	carboxypeptidase X (M14 family), member 1
7177	MB21D1	115004	0.0008	0.4202	Mab-21 domain containing 1
7178	SIK2	23235	0.0008	0.4719	salt-inducible kinase 2
7179	INSL5	10022	0.0008	0.3965	insulin-like 5
7180	POU2F3	25833	0.0008	0.3014	POU class 2 homeobox 3
7181	SLC16A9	220963	0.0008	0.3220	solute carrier family 16, member 9 (monocarboxylic acid transporter 9)
7182	PCSK7	9159	0.0008	0.4028	proprotein convertase subtilisin/kexin type 7
7183	GPR153	387509	0.0008	0.3774	G protein-coupled receptor 153
7184	RBM12	10137	0.0006	0.4944	RNA binding motif protein 12
7185	WDR38	401551	0.0006	0.3617	WD repeat domain 38
7186	ST18	9705	0.0005	0.2591	suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein)
7187	MGST1	4257	0.0005	0.4561	microsomal glutathione S-transferase 1
