Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
9523	TRIM48	79097	0.0017	0.4936	tripartite motif containing 48
9524	CACNB3	784	0.0017	0.5803	calcium channel, voltage-dependent, beta 3 subunit
9525	TNNI3	7137	0.0017	0.4948	troponin I type 3 (cardiac)
9526	ST3GAL4	6484	0.0017	0.5903	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
9527	KIF13A	63971	0.0017	0.6425	kinesin family member 13A
9528	GRK1	6011	0.0017	0.4713	G protein-coupled receptor kinase 1
9529	MYNN	55892	0.0017	0.5421	myoneurin
9530	KIF16B	55614	0.0017	0.5673	kinesin family member 16B
9531	DDX43	55510	0.0017	0.6483	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43
9532	DPPA4	55211	0.0017	0.5143	developmental pluripotency associated 4
9533	C4ORF27	54969	0.0017	0.5469	chromosome 4 open reading frame 27
9534	MSX2	4488	0.0017	0.6500	msh homeobox 2
9535	C14ORF23	387978	0.0017	0.4607	chromosome 14 open reading frame 23
9536	EMR2	30817	0.0017	0.5532	egf-like module containing, mucin-like, hormone receptor-like 2
9537	NR6A1	2649	0.0017	0.4939	nuclear receptor subfamily 6, group A, member 1
9538	SMG1	23049	0.0017	0.5422	smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)
9539	ALAS2	212	0.0017	0.4792	aminolevulinate, delta-, synthase 2
9540	SPRR4	163778	0.0017	0.4413	small proline-rich protein 4
9541	ATP8B5P	158381	0.0017	0.4658	ATPase, class I, type 8B, member 5, pseudogene
9542	SGK494	124923	0.0017	0.5403	uncharacterized serine/threonine-protein kinase SgK494
9543	ZNF256	10172	0.0017	0.5763	zinc finger protein 256
9544	RGS6	9628	0.0000	0.4914	regulator of G-protein signaling 6
9545	IRS4	8471	0.0000	0.4845	insulin receptor substrate 4
9546	SLC14A2	8170	0.0000	0.4640	solute carrier family 14 (urea transporter), member 2
9547	GNPTAB	79158	0.0000	0.5635	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits
9548	CA11	770	0.0000	0.5653	carbonic anhydrase XI
9549	GMCL1	64395	0.0000	1.0000	germ cell-less homolog 1 (Drosophila)
9550	CWC22	57703	0.0000	0.5519	CWC22 spliceosome-associated protein homolog (S. cerevisiae)
9551	FAM160B1	57700	0.0000	0.5853	family with sequence similarity 160, member B1
9552	PMCHL1	5369	0.0000	0.5005	pro-melanin-concentrating hormone-like 1, pseudogene
9553	TFB1M	51106	0.0000	0.5576	transcription factor B1, mitochondrial
9554	PPP1R12B	4660	0.0000	0.6008	protein phosphatase 1, regulatory subunit 12B
9555	MAGEB4	4115	0.0000	0.4979	melanoma antigen family B, 4
9556	LYZ	4069	0.0000	0.5456	lysozyme
9557	C1ORF229	388759	0.0000	1.0000	chromosome 1 open reading frame 229
9558	HCN1	348980	0.0000	0.4781	hyperpolarization activated cyclic nucleotide-gated potassium channel 1
9559	OTOP3	347741	0.0000	1.0000	otopetrin 3
9560	ANPEP	290	0.0000	0.5903	alanyl (membrane) aminopeptidase
9561	CYB561D1	284613	0.0000	0.5165	cytochrome b-561 domain containing 1
9562	SLC9C2	284525	0.0000	0.4809	solute carrier family 9, member C2 (putative)
9563	ZNF365	22891	0.0000	0.5470	zinc finger protein 365
9564	EMX1	2016	0.0000	0.4735	empty spiracles homeobox 1
9565	CMC1	152100	0.0000	0.5494	COX assembly mitochondrial protein 1 homolog (S. cerevisiae)
9566	BPIFB4	149954	0.0000	0.4425	BPI fold containing family B, member 4
9567	FAM71A	149647	0.0000	0.4454	family with sequence similarity 71, member A
9568	DEFB127	140850	0.0000	0.5141	defensin, beta 127
9569	UPRT	139596	0.0000	0.5627	uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)
9570	C9ORF116	138162	0.0000	0.5559	chromosome 9 open reading frame 116
9571	CLVS2	134829	0.0000	0.4734	clavesin 2
9572	COL9A2	1298	0.0000	0.5040	collagen, type IX, alpha 2
9573	ANKRD9	122416	0.0000	0.5471	ankyrin repeat domain 9
9574	SDR9C7	121214	0.0000	0.4532	short chain dehydrogenase/reductase family 9C, member 7
9575	LSM6	11157	0.0000	0.5380	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)
9576	KLF2	10365	0.0000	0.5578	Kruppel-like factor 2 (lung)
9577	CHST4	10164	0.0000	0.4962	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4
9578	FARSB	10056	0.0000	0.5584	phenylalanyl-tRNA synthetase, beta subunit
9579	LOC100130872	100130872	0.0000	0.4633	uncharacterized LOC100130872
9580	LOC100129104	100129104	0.0000	0.5177	uncharacterized LOC100129104
9581	ONECUT2	9480	-0.0017	0.5031	one cut homeobox 2
9582	ZC3HAV1L	92092	-0.0017	0.5784	zinc finger CCCH-type, antiviral 1-like
9583	TBX18	9096	-0.0017	0.5231	T-box 18
9584	BTG2	7832	-0.0017	0.6087	BTG family, member 2
9585	XPA	7507	-0.0017	0.5619	xeroderma pigmentosum, complementation group A
9586	TNFSF4	7292	-0.0017	0.6043	tumor necrosis factor (ligand) superfamily, member 4
9587	TAF5	6877	-0.0017	0.5413	TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa
9588	SLC12A1	6557	-0.0017	0.5326	solute carrier family 12 (sodium/potassium/chloride transporters), member 1
9589	ISL2	64843	-0.0017	0.4977	ISL LIM homeobox 2
9590	TMPRSS15	5651	-0.0017	0.4848	transmembrane protease, serine 15
9591	PRCP	5547	-0.0017	0.5836	prolylcarboxypeptidase (angiotensinase C)
9592	SUSD4	55061	-0.0017	0.5531	sushi domain containing 4
9593	PGF	5228	-0.0017	0.5335	placental growth factor
9594	PDK3	5165	-0.0017	0.6173	pyruvate dehydrogenase kinase, isozyme 3
9595	POMP	51371	-0.0017	0.5348	proteasome maturation protein
9596	PLAC8	51316	-0.0017	0.5739	placenta-specific 8
9597	OVGP1	5016	-0.0017	0.5162	oviductal glycoprotein 1, 120kDa
9598	NGFR	4804	-0.0017	0.5238	nerve growth factor receptor
9599	NEDD4	4734	-0.0017	0.5726	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
9600	KCP	375616	-0.0017	0.4506	kielin/chordin-like protein
9601	STAC2	342667	-0.0017	0.4681	SH3 and cysteine rich domain 2
9602	ZNF780A	284323	-0.0017	0.5658	zinc finger protein 780A
9603	GAS2L3	283431	-0.0017	0.5836	growth arrest-specific 2 like 3
9604	OR10A4	283297	-0.0017	0.4490	olfactory receptor, family 10, subfamily A, member 4
9605	PGM2L1	283209	-0.0017	0.6043	phosphoglucomutase 2-like 1
9606	ZNF330	27309	-0.0017	0.5505	zinc finger protein 330
9607	CHD5	26038	-0.0017	0.4812	chromodomain helicase DNA binding protein 5
9608	TAB3	257397	-0.0017	0.5684	TGF-beta activated kinase 1/MAP3K7 binding protein 3
9609	FAM123A	219287	-0.0017	0.4538	family with sequence similarity 123A
9610	SPATA24	202051	-0.0017	0.5554	spermatogenesis associated 24
9611	LYPD4	147719	-0.0017	0.4373	LY6/PLAUR domain containing 4
9612	NEDD1	121441	-0.0017	0.5497	neural precursor cell expressed, developmentally down-regulated 1
9613	CRTAP	10491	-0.0017	0.5878	cartilage associated protein
9614	SIGLEC17P	284367	-0.0020	0.5063	sialic acid binding Ig-like lectin 17, pseudogene
9615	C11ORF86	254439	-0.0020	0.4608	chromosome 11 open reading frame 86
9616	KRTAP4-7	100132476	-0.0025	1.0000	keratin associated protein 4-7
9617	CD83	9308	-0.0033	0.5879	CD83 molecule
9618	ATP6AP1L	92270	-0.0033	0.5847	ATPase, H+ transporting, lysosomal accessory protein 1-like
9619	EAF1	85403	-0.0033	0.5546	ELL associated factor 1
9620	CAPNS1	826	-0.0033	0.5729	calpain, small subunit 1
9621	DUSP16	80824	-0.0033	0.6643	dual specificity phosphatase 16
9622	PNPLA3	80339	-0.0033	0.5619	patatin-like phospholipase domain containing 3
9623	ZNF41	7592	-0.0033	0.5848	zinc finger protein 41
9624	SOX10	6663	-0.0033	0.4782	SRY (sex determining region Y)-box 10
9625	MRPL1	65008	-0.0033	0.5464	mitochondrial ribosomal protein L1
9626	SLC48A1	55652	-0.0033	0.5845	solute carrier family 48 (heme transporter), member 1
9627	CABP2	51475	-0.0033	0.4677	calcium binding protein 2
9628	DERL2	51009	-0.0033	0.5531	derlin 2
9629	PLEKHM3	389072	-0.0033	0.5656	pleckstrin homology domain containing, family M, member 3
9630	HMX2	3167	-0.0033	0.4372	H6 family homeobox 2
9631	ZDHHC1	29800	-0.0033	0.5520	zinc finger, DHHC-type containing 1
9632	CTNNA3	29119	-0.0033	0.4954	catenin (cadherin-associated protein), alpha 3
9633	LGALSL	29094	-0.0033	0.6344	lectin, galactoside-binding-like
9634	LCN12	286256	-0.0033	0.4843	lipocalin 12
9635	DCBLD1	285761	-0.0033	0.6368	discoidin, CUB and LCCL domain containing 1
9636	RGMB	285704	-0.0033	0.6153	RGM domain family, member B
9637	LOC283070	283070	-0.0033	0.5457	uncharacterized LOC283070
9638	SNORA70	26778	-0.0033	1.0000	small nucleolar RNA, H/ACA box 70
9639	CCDC69	26112	-0.0033	0.6049	coiled-coil domain containing 69
9640	ATP11B	23200	-0.0033	0.5458	ATPase, class VI, type 11B
9641	C6ORF130	221443	-0.0033	0.5496	chromosome 6 open reading frame 130
9642	EPHX2	2053	-0.0033	0.6174	epoxide hydrolase 2, cytoplasmic
9643	KLHDC8B	200942	-0.0033	0.6019	kelch domain containing 8B
9644	ZNF367	195828	-0.0033	0.5255	zinc finger protein 367
9645	SMYD1	150572	-0.0033	0.4586	SET and MYND domain containing 1
9646	ADORA1	134	-0.0033	0.4975	adenosine A1 receptor
9647	MALT1	10892	-0.0033	0.5583	mucosa associated lymphoid tissue lymphoma translocation gene 1
9648	NCOA2	10499	-0.0033	0.5845	nuclear receptor coactivator 2
9649	APBB3	10307	-0.0033	0.5703	amyloid beta (A4) precursor protein-binding, family B, member 3
9650	UCA1	652995	-0.0040	0.5099	urothelial cancer associated 1 (non-protein coding)
9651	NPY6R	4888	-0.0040	0.4834	neuropeptide Y receptor Y6 (pseudogene)
9652	TPRXL	348825	-0.0040	0.4687	tetra-peptide repeat homeobox-like
9653	LINC00116	205251	-0.0040	0.5423	long intergenic non-protein coding RNA 116
9654	MRVI1-AS1	100129827	-0.0040	0.4552	MRVI1 antisense RNA 1 (non-protein coding)
9655	DGCR2	9993	-0.0050	0.6341	DiGeorge syndrome critical region gene 2
9656	RNF7	9616	-0.0050	0.5499	ring finger protein 7
9657	AKAP5	9495	-0.0050	0.6291	A kinase (PRKA) anchor protein 5
9658	HOMER2	9455	-0.0050	0.6564	homer homolog 2 (Drosophila)
9659	NUF2	83540	-0.0050	0.5218	NUF2, NDC80 kinetochore complex component, homolog (S. cerevisiae)
9660	HECTD3	79654	-0.0050	0.6126	HECT domain containing E3 ubiquitin protein ligase 3
9661	SYK	6850	-0.0050	0.5789	spleen tyrosine kinase
9662	SPTAN1	6709	-0.0050	0.6047	spectrin, alpha, non-erythrocytic 1
9663	MICAL1	64780	-0.0050	0.5768	microtubule associated monoxygenase, calponin and LIM domain containing 1
9664	SERINC4	619189	-0.0050	1.0000	serine incorporator 4
9665	RBP4	5950	-0.0050	0.5831	retinol binding protein 4, plasma
9666	PTPN1	5770	-0.0050	0.5953	protein tyrosine phosphatase, non-receptor type 1
9667	PTMS	5763	-0.0050	0.5719	parathymosin
9668	VPS18	57617	-0.0050	0.5848	vacuolar protein sorting 18 homolog (S. cerevisiae)
9669	NCAM1	4684	-0.0050	0.5318	neural cell adhesion molecule 1
9670	LRP3	4037	-0.0050	0.5077	low density lipoprotein receptor-related protein 3
9671	NUP43	348995	-0.0050	0.5552	nucleoporin 43kDa
9672	MARCH8	220972	-0.0050	0.6820	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase
9673	EXTL1	2134	-0.0050	0.4838	exostoses (multiple)-like 1
9674	RTN4RL1	146760	-0.0050	0.5326	reticulon 4 receptor-like 1
9675	NRSN1	140767	-0.0050	0.4755	neurensin 1
9676	ZFP3	124961	-0.0050	0.5872	zinc finger protein 3 homolog (mouse)
9677	C14ORF28	122525	-0.0050	0.5728	chromosome 14 open reading frame 28
9678	LOC401588	401588	-0.0060	0.5863	uncharacterized LOC401588
9679	HNRNPH2	3188	-0.0060	0.5386	heterogeneous nuclear ribonucleoprotein H2 (H)
9680	IER2	9592	-0.0067	0.5859	immediate early response 2
9681	LDHAL6B	92483	-0.0067	0.4859	lactate dehydrogenase A-like 6B
9682	DUOXA1	90527	-0.0067	0.4628	dual oxidase maturation factor 1
9683	TAF1C	9013	-0.0067	0.5500	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa
9684	ZCRB1	85437	-0.0067	0.5664	zinc finger CCHC-type and RNA binding motif 1
9685	CHST1	8534	-0.0067	0.5311	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1
9686	PPP1R1B	84152	-0.0067	0.4814	protein phosphatase 1, regulatory (inhibitor) subunit 1B
9687	CAPN3	825	-0.0067	0.5941	calpain 3, (p94)
9688	ZNF131	7690	-0.0067	0.5544	zinc finger protein 131
9689	C11ORF10	746	-0.0067	0.5460	chromosome 11 open reading frame 10
9690	LOC728819	728819	-0.0067	0.6072	hCG1645220
9691	TEAD4	7004	-0.0067	0.5569	TEA domain family member 4
9692	SSBP1	6742	-0.0067	0.5308	single-stranded DNA binding protein 1, mitochondrial
9693	BMP1	649	-0.0067	0.5388	bone morphogenetic protein 1
9694	GPR135	64582	-0.0067	0.4856	G protein-coupled receptor 135
9695	TMEM168	64418	-0.0067	0.5547	transmembrane protein 168
9696	CCL4	6351	-0.0067	0.5436	chemokine (C-C motif) ligand 4
9697	OSTC	58505	-0.0067	0.5398	oligosaccharyltransferase complex subunit
9698	PTPN2	5771	-0.0067	0.5494	protein tyrosine phosphatase, non-receptor type 2
9699	TRIM49	57093	-0.0067	1.0000	tripartite motif containing 49
9700	SEPSECS	51091	-0.0067	0.5677	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
9701	TAS2R9	50835	-0.0067	0.5101	taste receptor, type 2, member 9
9702	P2RX3	5024	-0.0067	0.4617	purinergic receptor P2X, ligand-gated ion channel, 3
9703	XKRX	402415	-0.0067	0.5636	XK, Kell blood group complex subunit-related, X-linked
9704	LNPEP	4012	-0.0067	0.5667	leucyl/cystinyl aminopeptidase
9705	BIRC5	332	-0.0067	0.5119	baculoviral IAP repeat containing 5
9706	HBE1	3046	-0.0067	0.4909	hemoglobin, epsilon 1
9707	MDFIC	29969	-0.0067	0.5409	MyoD family inhibitor domain containing
9708	PSAT1	29968	-0.0067	0.5749	phosphoserine aminotransferase 1
9709	B3GAT1	27087	-0.0067	0.5149	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)
9710	GCNT2	2651	-0.0067	0.6584	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)
9711	FLNA	2316	-0.0067	0.5875	filamin A, alpha
9712	MGC39372	221756	-0.0067	0.5881	serpin peptidase inhibitor, clade B (ovalbumin), member 9 pseudogene
9713	ELF2	1998	-0.0067	0.5606	E74-like factor 2 (ets domain transcription factor)
9714	FAM9C	171484	-0.0067	0.4632	family with sequence similarity 9, member C
9715	ADIG	149685	-0.0067	0.4484	adipogenin
9716	KRT72	140807	-0.0067	0.4533	keratin 72
9717	RAB42	115273	-0.0067	0.6513	RAB42, member RAS oncogene family
9718	SPINT2	10653	-0.0067	0.5973	serine peptidase inhibitor, Kunitz type, 2
9719	HEXIM1	10614	-0.0067	0.6052	hexamethylene bis-acetamide inducible 1
9720	FAM3C	10447	-0.0067	1.0000	family with sequence similarity 3, member C
9721	CEPT1	10390	-0.0067	0.5596	choline/ethanolamine phosphotransferase 1
9722	CDK7	1022	-0.0067	0.5523	cyclin-dependent kinase 7
9723	ADAM8	101	-0.0067	0.5192	ADAM metallopeptidase domain 8
9724	LOC727944	727944	-0.0075	1.0000	uncharacterized LOC727944
9725	FAM205B	389715	-0.0075	0.4794	transmembrane protein C9orf144B pseudogene
9726	LCE2A	353139	-0.0075	1.0000	late cornified envelope 2A
9727	ZC3H12B	340554	-0.0075	0.5490	zinc finger CCCH-type containing 12B
9728	BTN2A3P	54718	-0.0080	0.5129	butyrophilin, subfamily 2, member A3, pseudogene
9729	LOC100129361	100129361	-0.0080	0.5318	chromosome X open reading frame 69 pseudogene
9730	ZFYVE9	9372	-0.0083	0.6384	zinc finger, FYVE domain containing 9
9731	SLC7A7	9056	-0.0083	0.5620	solute carrier family 7 (amino acid transporter light chain, y+L system), member 7
9732	ACTN1	87	-0.0083	0.5879	actinin, alpha 1
9733	MYO18B	84700	-0.0083	0.4476	myosin XVIIIB
9734	ZNF512	84450	-0.0083	0.5912	zinc finger protein 512
9735	TAF15	8148	-0.0083	0.6221	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa
9736	SLC30A2	7780	-0.0083	0.4560	solute carrier family 30 (zinc transporter), member 2
9737	TIMP1	7076	-0.0083	0.5805	TIMP metallopeptidase inhibitor 1
9738	TCF19	6941	-0.0083	0.5576	transcription factor 19
9739	ELSPBP1	64100	-0.0083	0.4810	epididymal sperm binding protein 1
9740	GFRA4	64096	-0.0083	0.4556	GDNF family receptor alpha 4
9741	PRSS22	64063	-0.0083	0.4962	protease, serine, 22
9742	PITHD1	57095	-0.0083	0.5894	PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1
9743	PSMC5	5705	-0.0083	0.5529	proteasome (prosome, macropain) 26S subunit, ATPase, 5
9744	ENY2	56943	-0.0083	0.5518	enhancer of yellow 2 homolog (Drosophila)
9745	BATF3	55509	-0.0083	0.5574	basic leucine zipper transcription factor, ATF-like 3
9746	UBE2W	55284	-0.0083	0.5523	ubiquitin-conjugating enzyme E2W (putative)
9747	HERC5	51191	-0.0083	0.5898	HECT and RLD domain containing E3 ubiquitin protein ligase 5
9748	LOC440356	440356	-0.0083	0.5083	uncharacterized LOC440356
9749	MMP8	4317	-0.0083	0.5416	matrix metallopeptidase 8 (neutrophil collagenase)
9750	SMAD4	4089	-0.0083	0.5569	SMAD family member 4
9751	MMAB	326625	-0.0083	0.5929	methylmalonic aciduria (cobalamin deficiency) cblB type
9752	MNX1	3110	-0.0083	0.5082	motor neuron and pancreas homeobox 1
9753	KIAA0284	283638	-0.0083	0.5565	KIAA0284
9754	OTP	23440	-0.0083	0.4766	orthopedia homeobox
9755	ZHX3	23051	-0.0083	0.6727	zinc fingers and homeoboxes 3
9756	PLAC4	191585	-0.0083	0.4737	placenta-specific 4
9757	C17ORF50	146853	-0.0083	0.4454	chromosome 17 open reading frame 50
9758	KLHDC7A	127707	-0.0083	0.4615	kelch domain containing 7A
9759	C1ORF172	126695	-0.0083	0.5166	chromosome 1 open reading frame 172
9760	ABCC2	1244	-0.0083	0.5530	ATP-binding cassette, sub-family C (CFTR/MRP), member 2
9761	C3ORF24	115795	-0.0083	0.4499	chromosome 3 open reading frame 24
9762	ERLIN2	11160	-0.0083	0.5632	ER lipid raft associated 2
9763	CHAT	1103	-0.0083	0.4654	choline O-acetyltransferase
9764	TEX30	93081	-0.0100	0.5373	testis expressed 30
9765	CDC23	8697	-0.0100	0.5494	cell division cycle 23 homolog (S. cerevisiae)
9766	TNS4	84951	-0.0100	0.5000	tensin 4
9767	AKT1S1	84335	-0.0100	0.5739	AKT1 substrate 1 (proline-rich)
9768	EFHC2	80258	-0.0100	0.5857	EF-hand domain (C-terminal) containing 2
9769	TM7SF2	7108	-0.0100	0.5885	transmembrane 7 superfamily member 2
9770	TGIF1	7050	-0.0100	0.5573	TGFB-induced factor homeobox 1
9771	TGFBR1	7046	-0.0100	0.5812	transforming growth factor, beta receptor 1
9772	SIX3	6496	-0.0100	0.4912	SIX homeobox 3
9773	NCAPG	64151	-0.0100	0.5216	non-SMC condensin I complex, subunit G
9774	CXCL5	6374	-0.0100	0.5823	chemokine (C-X-C motif) ligand 5
9775	RHBG	57127	-0.0100	0.4851	Rh family, B glycoprotein (gene/pseudogene)
9776	TEX2	55852	-0.0100	0.5907	testis expressed 2
9777	C17ORF85	55421	-0.0100	0.5693	chromosome 17 open reading frame 85
9778	HCFC1R1	54985	-0.0100	0.5543	host cell factor C1 regulator 1 (XPO1 dependent)
9779	HAUS4	54930	-0.0100	0.5614	HAUS augmin-like complex, subunit 4
9780	ATP6V1A	523	-0.0100	0.5648	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A
9781	SLC22A17	51310	-0.0100	0.5557	solute carrier family 22, member 17
9782	REG3A	5068	-0.0100	0.4930	regenerating islet-derived 3 alpha
9783	OR1D2	4991	-0.0100	0.4760	olfactory receptor, family 1, subfamily D, member 2
9784	TRIM72	493829	-0.0100	1.0000	tripartite motif containing 72
9785	ATP2B3	492	-0.0100	0.4806	ATPase, Ca++ transporting, plasma membrane 3
9786	NBPF9	400818	-0.0100	1.0000	neuroblastoma breakpoint family, member 9
9787	EFCAB5	374786	-0.0100	0.4677	EF-hand calcium binding domain 5
9788	PDX1	3651	-0.0100	0.4807	pancreatic and duodenal homeobox 1
9789	CXORF67	340602	-0.0100	0.4500	chromosome X open reading frame 67
9790	HTN3	3347	-0.0100	0.5542	histatin 3
9791	FRYL	285527	-0.0100	0.5549	FRY-like
9792	RPL34-AS1	285456	-0.0100	0.5029	RPL34 antisense RNA 1 (non-protein coding)
9793	GPR17	2840	-0.0100	0.4827	G protein-coupled receptor 17
9794	ZZZ3	26009	-0.0100	0.5453	zinc finger, ZZ-type containing 3
9795	TPSG1	25823	-0.0100	0.4732	tryptase gamma 1
9796	STEAP1B	256227	-0.0100	1.0000	STEAP family member 1B
9797	FLRT1	23769	-0.0100	0.4965	fibronectin leucine rich transmembrane protein 1
9798	SLC39A14	23516	-0.0100	0.5812	solute carrier family 39 (zinc transporter), member 14
9799	ARHGEF9	23229	-0.0100	0.6070	Cdc42 guanine nucleotide exchange factor (GEF) 9
9800	ZC3H4	23211	-0.0100	0.5564	zinc finger CCCH-type containing 4
9801	SAMD15	161394	-0.0100	0.5660	sterile alpha motif domain containing 15
9802	LOC151174	151174	-0.0100	0.4668	uncharacterized LOC151174
9803	TTC30B	150737	-0.0100	0.5765	tetratricopeptide repeat domain 30B
9804	MESP2	145873	-0.0100	0.4516	mesoderm posterior 2 homolog (mouse)
9805	KRTAP13-1	140258	-0.0100	0.4544	keratin associated protein 13-1
9806	AFMID	125061	-0.0100	0.5786	arylformamidase
9807	CAPN10	11132	-0.0100	0.4985	calpain 10
9808	HSPH1	10808	-0.0100	0.5555	heat shock 105kDa/110kDa protein 1
9809	MAGEC1	9947	-0.0117	0.4829	melanoma antigen family C, 1
9810	ZFAND2A	90637	-0.0117	0.5869	zinc finger, AN1-type domain 2A
9811	CPNE3	8895	-0.0117	0.5646	copine III
9812	ABHD1	84696	-0.0117	0.4829	abhydrolase domain containing 1
9813	REG4	83998	-0.0117	0.4733	regenerating islet-derived family, member 4
9814	CASP1	834	-0.0117	0.5542	caspase 1, apoptosis-related cysteine peptidase
9815	FASTKD1	79675	-0.0117	0.5539	FAST kinase domains 1
9816	UCHL1	7345	-0.0117	0.6672	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)
9817	TYMS	7298	-0.0117	0.5289	thymidylate synthetase
9818	TRAPPC10	7109	-0.0117	0.5676	trafficking protein particle complex 10
9819	HNF1B	6928	-0.0117	0.4998	HNF1 homeobox B
9820	TAL1	6886	-0.0117	0.4949	T-cell acute lymphocytic leukemia 1
9821	RPS21	6227	-0.0117	0.5331	ribosomal protein S21
9822	BPESC1	60467	-0.0117	0.5010	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)
9823	RFX3	5991	-0.0117	0.6284	regulatory factor X, 3 (influences HLA class II expression)
9824	PSMA5	5686	-0.0117	0.5448	proteasome (prosome, macropain) subunit, alpha type, 5
9825	CCDC109B	55013	-0.0117	0.5636	coiled-coil domain containing 109B
9826	PDHA2	5161	-0.0117	0.4822	pyruvate dehydrogenase (lipoamide) alpha 2
9827	NMB	4828	-0.0117	0.5765	neuromedin B
9828	EIF2AK4	440275	-0.0117	0.5819	eukaryotic translation initiation factor 2 alpha kinase 4
9829	METTL10	399818	-0.0117	0.5599	methyltransferase like 10
9830	KCTD4	386618	-0.0117	0.5175	potassium channel tetramerisation domain containing 4
9831	KCNJ4	3761	-0.0117	0.4808	potassium inwardly-rectifying channel, subfamily J, member 4
9832	CXCR1	3577	-0.0117	0.5189	chemokine (C-X-C motif) receptor 1
9833	ONECUT1	3175	-0.0117	0.4756	one cut homeobox 1
9834	C14ORF182	283551	-0.0117	0.5429	chromosome 14 open reading frame 182
9835	GPR78	27201	-0.0117	0.4572	G protein-coupled receptor 78
9836	IL36A	27179	-0.0117	0.4748	interleukin 36, alpha
9837	C10ORF137	26098	-0.0117	0.5532	chromosome 10 open reading frame 137
9838	POGZ	23126	-0.0117	0.5712	pogo transposable element with ZNF domain
9839	RAB18	22931	-0.0117	0.5562	RAB18, member RAS oncogene family
9840	PPTC7	160760	-0.0117	0.5692	PTC7 protein phosphatase homolog (S. cerevisiae)
9841	CLEC2L	154790	-0.0117	0.5079	C-type lectin domain family 2, member L
9842	ZPLD1	131368	-0.0117	0.5066	zona pellucida-like domain containing 1
9843	C1QTNF1	114897	-0.0117	0.5114	C1q and tumor necrosis factor related protein 1
9844	TRAF3IP2	10758	-0.0117	0.6181	TRAF3 interacting protein 2
9845	AKAP3	10566	-0.0117	0.5538	A kinase (PRKA) anchor protein 3
9846	TUBA1B	10376	-0.0117	0.5479	tubulin, alpha 1b
9847	PABPC1L2B	645974	-0.0120	0.5917	poly(A) binding protein, cytoplasmic 1-like 2B
9848	FAM205A	259308	-0.0120	0.5004	family with sequence similarity 205, member A
9849	HIST2H2AC	8338	-0.0125	1.0000	histone cluster 2, H2ac
9850	SORD	6652	-0.0125	1.0000	sorbitol dehydrogenase
9851	TMC3	342125	-0.0125	1.0000	transmembrane channel-like 3
9852	ZEB2	9839	-0.0133	0.5575	zinc finger E-box binding homeobox 2
9853	CRIPT	9419	-0.0133	0.5555	cysteine-rich PDZ-binding protein
9854	LOC90784	90784	-0.0133	1.0000	uncharacterized LOC90784
9855	WASF1	8936	-0.0133	0.5764	WAS protein family, member 1
9856	RRP36	88745	-0.0133	0.5824	ribosomal RNA processing 36 homolog (S. cerevisiae)
9857	TMEM11	8834	-0.0133	0.5651	transmembrane protein 11
9858	IL18R1	8809	-0.0133	0.6259	interleukin 18 receptor 1
9859	CRADD	8738	-0.0133	0.6195	CASP2 and RIPK1 domain containing adaptor with death domain
9860	IQCG	84223	-0.0133	0.6098	IQ motif containing G
9861	ZNF137P	7696	-0.0133	0.5793	zinc finger protein 137, pseudogene
9862	SST	6750	-0.0133	0.5139	somatostatin
9863	SRMS	6725	-0.0133	0.4769	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
9864	MS4A5	64232	-0.0133	0.4835	membrane-spanning 4-domains, subfamily A, member 5
9865	S100A13	6284	-0.0133	0.5934	S100 calcium binding protein A13
9866	RGS3	5998	-0.0133	0.5660	regulator of G-protein signaling 3
9867	DHX32	55760	-0.0133	0.6518	DEAH (Asp-Glu-Ala-His) box polypeptide 32
9868	NIPSNAP3B	55335	-0.0133	0.5931	nipsnap homolog 3B (C. elegans)
9869	CAB39	51719	-0.0133	0.5592	calcium binding protein 39
9870	ASCC1	51008	-0.0133	0.5756	activating signal cointegrator 1 complex subunit 1
9871	CXCR2	3579	-0.0133	0.5768	chemokine (C-X-C motif) receptor 2
9872	HSPA4	3308	-0.0133	0.5482	heat shock 70kDa protein 4
