ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
218971_s_at	0.353692362186753	0.205305738449383	-1.31164471575242	-5.62252774620785	-0.239611875	WDR91	WD repeat domain 91
202796_at	0.353828628897133	0.205400719526764	1.31135777091657	-5.62288163124446	0.317974581678572	SYNPO	synaptopodin
220265_at	0.353879843320558	0.205446335398158	-1.31121999904321	-5.62305152054354	-0.15853106825	GPR107	G protein-coupled receptor 107
212204_at	0.353980647175752	0.205548564092741	1.31091132883587	-5.62343209431176	0.155419040571429	TMEM87A	transmembrane protein 87A
208468_at	0.353980647175752	0.205549263474951	1.31090921753035	-5.62343469718203	0.159965546464287	SOX21	SRY-box 21
220132_s_at	0.353980647175752	0.205552527354021	-1.31089936455775	-5.62344684412719	-0.292353535285712	CLEC2D	C-type lectin domain family 2 member D
200874_s_at	0.353997832403388	0.205578397351646	-1.31082127275645	-5.62354311461052	-0.165408017892856	MIR1292///SNORD110///SNORD86///SNORD57///NOP56	microRNA 1292///small nucleolar RNA, C/D box 110///small nucleolar RNA, C/D box 86///small nucleolar RNA, C/D box 57///NOP56 ribonucleoprotein
219016_at	0.354046604578401	0.205622613908307	1.31068781744959	-5.62370762543929	0.142610769892856	FASTKD5	FAST kinase domains 5
201727_s_at	0.35410890873867	0.205674694535604	-1.31053065554073	-5.62390134166409	-0.288710640607142	ELAVL1	ELAV like RNA binding protein 1
218326_s_at	0.354109189468929	0.205690753320821	-1.31048220180185	-5.6239610613802	-0.361851373714289	LGR4	leucine rich repeat containing G protein-coupled receptor 4
211749_s_at	0.354113016765743	0.205709491783871	-1.31042566649783	-5.62403073939039	-0.365353934321428	VAMP3	vesicle associated membrane protein 3
205874_at	0.354113016765743	0.205726444535651	1.31037452229771	-5.62409377088368	0.117271932892856	ITPKA	inositol-trisphosphate 3-kinase A
202256_at	0.354113016765743	0.205740664182745	1.31033162606277	-5.62414663578821	0.150856266714285	CD2BP2	CD2 cytoplasmic tail binding protein 2
206691_s_at	0.354126434394318	0.205764356367556	1.31026015930873	-5.62423470753523	0.15722966225	PDIA2	protein disulfide isomerase family A member 2
219138_at	0.354181492236131	0.20581224657704	1.3101157196734	-5.6244126949319	0.12083769375	RPL14	ribosomal protein L14
216811_at	0.354235927255192	0.205877102423691	1.30992015274953	-5.62465365857237	0.244041878464285		
201671_x_at	0.354235927255192	0.2058830551216	-1.30990220535194	-5.62467577058274	-0.210842916178573	USP14	ubiquitin specific peptidase 14
220782_x_at	0.354235927255192	0.205891582623344	1.30987649562467	-5.62470744569846	0.141277691607142	KLK12	kallikrein related peptidase 12
205308_at	0.354256156134724	0.205921293080592	1.30978692753019	-5.62481779211113	0.302816255035713	ZC2HC1A	zinc finger C2HC-type containing 1A
201084_s_at	0.354256156134724	0.205961220967311	-1.30966657293252	-5.62496605712817	-0.137400266785715	BCLAF1	BCL2 associated transcription factor 1
204455_at	0.354256156134724	0.205965548902089	-1.30965352834224	-5.62498212610028	-1.08265140828571	DST	dystonin
222280_at	0.354256156134724	0.205966949511018	-1.30964930688995	-5.62498732626576	-0.20192455957143	TMEM147-AS1	TMEM147 antisense RNA 1
207231_at	0.354330080883312	0.206025835511135	-1.30947184415483	-5.62520591987037	-0.302702089499999	DZIP3	DAZ interacting zinc finger protein 3
215245_x_at	0.354559994584266	0.206188215124997	-1.30898269238483	-5.62580831599701	-0.129524201785712	FMR1	fragile X mental retardation 1
207127_s_at	0.354559994584266	0.206197130717811	-1.30895584384091	-5.62584137488543	-0.143050569107141	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
215304_at	0.354559994584266	0.206207267129046	1.30892532001352	-5.62587895850461	0.255229094178571		
214590_s_at	0.354566971342224	0.206227240996597	-1.30886517604901	-5.62595301091143	-0.26276311375	UBE2D1	ubiquitin conjugating enzyme E2 D1
221592_at	0.354587071155578	0.206268752260851	-1.30874019474637	-5.62610688542099	-0.149333670892858	TBC1D8	TBC1 domain family member 8
207779_at	0.354587071155578	0.206270766041439	1.30873413219713	-5.62611434920166	0.162527758321428		
219811_at	0.354896391241552	0.206477753058352	1.30811123888362	-5.62688105831593	0.193780120928571	MIR1306///DGCR8	microRNA 1306///DGCR8 microprocessor complex subunit
215586_at	0.354896391241552	0.206482566184035	1.30809676040473	-5.62689887603378	0.408220708142856		
215282_at	0.35496334267568	0.206537453326847	1.30793167179555	-5.62710202822099	0.11707013275	ANAPC13	anaphase promoting complex subunit 13
220882_at	0.355369303712983	0.206793535509598	1.30716188673462	-5.62804901735335	0.294739520964287		
218056_at	0.355369303712983	0.206818525678323	-1.30708680614077	-5.62814135667868	-0.149061338214285	BFAR	bifunctional apoptosis regulator
209122_at	0.355369303712983	0.206821520969557	1.30707780754963	-5.62815242347506	0.394224079357141	PLIN2	perilipin 2
215253_s_at	0.355526877420381	0.206929902246386	1.30675227228936	-5.62855273609407	0.386390437892858	RCAN1	regulator of calcineurin 1
214361_s_at	0.355526877420381	0.206945146092835	-1.3067064964221	-5.62860902030584	-0.126068855178572	RGS12	regulator of G-protein signaling 12
201235_s_at	0.355868921316091	0.207160217786375	1.30606093757869	-5.62940259975982	0.305583998535715	BTG2	BTG anti-proliferation factor 2
202549_at	0.355894330200095	0.207190984798897	1.30596863033553	-5.62951604557417	0.160081447785714	VAPB	VAMP associated protein B and C
202329_at	0.356047638050924	0.207298806303258	1.30564522887404	-5.62991345416849	0.287556346142855	CSK	c-src tyrosine kinase
212751_at	0.356047638050924	0.20732108367298	-1.3055784262311	-5.62999553372745	-0.187403981785714	UBE2N	ubiquitin conjugating enzyme E2 N
207601_at	0.356047638050924	0.207341043848041	1.30551857688682	-5.6300690668936	0.150648320214286	SULT1B1	sulfotransferase family 1B member 1
206398_s_at	0.356047638050924	0.207355376497796	-1.3054756041134	-5.63012186313977	-0.850909018142858	CD19	CD19 molecule
214065_s_at	0.356047638050924	0.207360149754127	1.30546129324568	-5.63013944511699	0.150664274285715	CIB2	calcium and integrin binding family member 2
206737_at	0.356195796299256	0.207462425684915	-1.30515471820794	-5.6305160571477	-0.237079918285715	WNT11	Wnt family member 11
221032_s_at	0.356227577185456	0.207496926945212	1.30505132641315	-5.6306430522012	0.170431295107141	TMPRSS5	transmembrane protease, serine 5
201713_s_at	0.356499420696332	0.207671585845326	-1.30452812330193	-5.63128556888906	-0.111676827857146	RANBP2	RAN binding protein 2
209984_at	0.356499420696332	0.207694721691238	-1.30445884410593	-5.63137063077138	-0.101889817392857	KDM4C	lysine demethylase 4C
220840_s_at	0.356499420696332	0.207703280568196	-1.30443321648636	-5.63140209573904	-0.201969302214287	C1orf112	chromosome 1 open reading frame 112
210520_at	0.356611734533866	0.207784724794612	1.3041893915843	-5.63170143232527	0.152940741892857	FETUB	fetuin B
212680_x_at	0.356739300816381	0.207887563880671	1.30388162245637	-5.63207920493726	0.161268240214291	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
218672_at	0.356739300816381	0.207893920476951	-1.30386260282553	-5.63210254823816	-0.155920245392856	TNFAIP8L2-SCNM1///SCNM1	TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1
217876_at	0.356739300816381	0.207928014812127	-1.30376059662399	-5.63222773834433	-0.140067244000002	GTF3C5	general transcription factor IIIC subunit 5
210910_s_at	0.356739300816381	0.207951173373389	-1.30369131643324	-5.63231275985056	-0.369971999464286	POMZP3	POM121 and ZP3 fusion
217453_at	0.356739300816381	0.207953425547116	1.30368457924632	-5.63232102760924	0.158881499071429	LOC729815	uncharacterized LOC729815
221204_s_at	0.356739300816381	0.207955135808301	1.30367946318306	-5.63232730592943	0.453530294607143	CRTAC1	cartilage acidic protein 1
33579_i_at	0.356977542809923	0.208110039434056	-1.30321622221593	-5.63289570016109	-0.121155938321429	GALR3	galanin receptor 3
208081_s_at	0.357040717871342	0.208162896427391	1.30305821462048	-5.63308953624226	0.141028743678571	ZNF442	zinc finger protein 442
208401_s_at	0.357100594626104	0.208213835956299	1.30290596871846	-5.63327628567283	0.15029080667857	GLP1R	glucagon like peptide 1 receptor
210198_s_at	0.357118424763259	0.208240262947198	1.30282699634425	-5.63337314843113	0.230896293392857	PLP1	proteolipid protein 1
206203_at	0.357145186958365	0.208271900335598	1.30273246394557	-5.63348908975952	0.137883986821429	RCVRN	recoverin
35150_at	0.357176919949594	0.208306439106932	-1.30262927506728	-5.63361564003181	-0.12044923657143	CD40	CD40 molecule
206998_x_at	0.357229859537224	0.208354506396936	1.3024856903565	-5.63379171766277	0.155078117571429	PRB3	proline rich protein BstNI subfamily 3
220704_at	0.357229859537224	0.208369385232603	-1.30244125014462	-5.63384621133129	-0.305510884321427	IKZF1	IKAROS family zinc finger 1
215077_at	0.357247831681271	0.20839590486592	1.30236204727829	-5.63394332797899	0.12851559	COL3A1	collagen type III alpha 1 chain
205681_at	0.357451552907355	0.208531539450852	1.30195708784137	-5.63443980274138	0.617895999928569	BCL2A1	BCL2 related protein A1
201393_s_at	0.357451552907355	0.208546834544009	-1.30191143476001	-5.63449576474494	-0.267938713285716	IGF2R	insulin like growth factor 2 receptor
207118_s_at	0.357525970452486	0.208606300845778	1.301733963536	-5.63471329524277	0.214157565392858	MMP23A///MMP23B	matrix metallopeptidase 23A (pseudogene)///matrix metallopeptidase 23B
40149_at	0.357600267321714	0.208665703412262	-1.30155672207157	-5.63493051950377	-0.176954922964287	SH2B1	SH2B adaptor protein 1
216313_at	0.357651532656891	0.208711672331983	1.30141959015261	-5.63509856927691	0.140524534964285	PCDHB17P	protocadherin beta 17 pseudogene
202743_at	0.357677391167192	0.208742818268378	1.30132669077065	-5.63521240544777	0.276912933857144	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
201499_s_at	0.357806625092845	0.208834301721829	1.301053884647	-5.63554665498049	0.0959917759642828	USP7	ubiquitin specific peptidase 7
211080_s_at	0.357857010806486	0.208879773376879	1.30091832175588	-5.6357127286661	0.164936949357143	NEK2	NIMA related kinase 2
216333_x_at	0.357998599181496	0.20897848829538	1.30062410627743	-5.63607311294703	0.333632928321428	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
206852_at	0.358129911324935	0.209071216805709	1.30034783210675	-5.63641145919818	0.13651274382143	EPHA7	EPH receptor A7
215178_x_at	0.358168275742009	0.209119663535276	1.30020352866773	-5.63658816033158	0.159089831464287	NAAA	N-acylethanolamine acid amidase
203896_s_at	0.358168275742009	0.209132663048753	1.30016481276681	-5.6366355655981	0.485479858392855	PLCB4	phospholipase C beta 4
215714_s_at	0.358168275742009	0.209141847234908	-1.30013746102929	-5.63666905542957	-0.191254868785714	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
205695_at	0.358239153387263	0.209199315276514	1.29996633483986	-5.63687857130637	0.197999817107142	SDS	serine dehydratase
215711_s_at	0.358438494837932	0.209331813881649	1.29957192559547	-5.63736137316633	0.252232845285714	WEE1	WEE1 G2 checkpoint kinase
216679_at	0.358453048320404	0.209356403990518	1.2994987495935	-5.63745093552353	0.215627245928571	DDR1-AS1	DDR1 antisense RNA 1 (head to head)
212472_at	0.358666787474623	0.209505864258944	-1.29905412574812	-5.63799503408095	-0.442890783392856	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2
222215_at	0.358666787474623	0.209547487300603	1.29893034708073	-5.6381464779007	0.102379503571428	SLC38A7	solute carrier family 38 member 7
219126_at	0.358666787474623	0.209559427835866	-1.29889484184893	-5.63818991651291	-0.14403653225	PHF10	PHD finger protein 10
203057_s_at	0.358666787474623	0.209565846024141	1.29887575799317	-5.63821326410616	0.136987550178572	PRDM2	PR/SET domain 2
203384_s_at	0.358666787474623	0.209569780070622	-1.29886406071639	-5.63822757466115	-0.145075648785717	GOLGA1	golgin A1
217030_at	0.358666787474623	0.209577841386056	1.29884009218247	-5.6382568976488	0.116105795607143	LOC101929550	uncharacterized LOC101929550
207113_s_at	0.358669827521165	0.209595718214774	1.29878694196967	-5.63832191975351	0.259521973428572	TNF	tumor necrosis factor
204373_s_at	0.358676373920577	0.209615644479597	1.29872770268793	-5.63839438840149	0.135971861428571	CEP350	centrosomal protein 350
206928_at	0.358719694221034	0.209657064180898	-1.29860457913729	-5.63854499920494	-0.165599995428573	ZNF124	zinc finger protein 124
200675_at	0.358746412391344	0.209691746040628	-1.29850149902569	-5.63867108274346	-0.102308349642856	CD81	CD81 molecule
37996_s_at	0.358746412391344	0.209704887649149	1.29846244351844	-5.6387188517276	0.189879827392857	DMPK	dystrophia myotonica protein kinase
203731_s_at	0.358857692607897	0.209795088269242	1.29819442822336	-5.63904663029348	0.138746438678571	ZKSCAN5	zinc finger with KRAB and SCAN domains 5
220037_s_at	0.358857692607897	0.209815496472225	-1.29813380133889	-5.63912076822443	-0.625058402964286	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1
216154_at	0.358857692607897	0.209822546476079	1.29811285888296	-5.6391463771561	0.234506475750001		
220238_s_at	0.358857692607897	0.209834371949116	-1.29807773184762	-5.6391893305555	-0.131868177214285	KLHL7	kelch like family member 7
222089_s_at	0.358877207398452	0.209861892569899	1.29799598907726	-5.63928928201003	0.140562632035715	C16orf71	chromosome 16 open reading frame 71
217011_at	0.358885285085668	0.20988272631396	1.2979341134928	-5.63936493726114	0.146324694785713	GBX1	gastrulation brain homeobox 1
218793_s_at	0.359060926420775	0.210001562613291	1.29758126513337	-5.63979630741506	0.208369207714285	SCML1	sex comb on midleg-like 1 (Drosophila)
217758_s_at	0.359182477313919	0.210088776738356	-1.29732240858126	-5.64011270701024	-0.1529855625	TM9SF3	transmembrane 9 superfamily member 3
220629_at	0.35920922056412	0.210121990206808	1.29722385118798	-5.64023315960263	0.177159542714286	KCNQ1DN	KCNQ1 downstream neighbor (non-protein coding)
212091_s_at	0.35920922056412	0.210151465502256	-1.29713639662366	-5.64034003641551	-0.237530857535716	COL6A1	collagen type VI alpha 1 chain
221488_s_at	0.35920922056412	0.210152793087587	-1.29713245784237	-5.64034484979541	-0.132508615357141	CUTA	cutA divalent cation tolerance homolog
217297_s_at	0.359269517006467	0.210214556177294	1.29694923590848	-5.64056874234551	0.167339739714285	MYO9B	myosin IXB
219099_at	0.359269517006467	0.210220323839803	-1.29693212812542	-5.64058964627746	-0.406366186000001	TIGAR	TP53 induced glycolysis regulatory phosphatase
209326_at	0.359401698981901	0.21031380113696	-1.29665491110376	-5.64092834464125	-0.226797376785711	SLC35A2	solute carrier family 35 member A2
218415_at	0.359633096404178	0.210480707999984	-1.29616017025892	-5.64153265952846	-0.109506709571428	VPS33B	VPS33B, late endosome and lysosome associated
221735_at	0.359633096404178	0.210481497100942	-1.29615783195564	-5.64153551525756	-0.268327008285711	WDR48	WD repeat domain 48
205787_x_at	0.359705358480814	0.21055158955251	1.29595015784551	-5.64178912691814	0.147286044785715	LOC441155///ZC3H11A	zinc finger CCCH-type domain-containing-like///zinc finger CCCH-type containing 11A
200835_s_at	0.359705358480814	0.210556083610442	1.29593684442553	-5.64180538411436	0.217056292750001	MAP4	microtubule associated protein 4
212522_at	0.359882057895737	0.210675670737456	-1.29558265516474	-5.64223783829656	-0.143361412821427	PDE8A	phosphodiesterase 8A
220151_at	0.359961920549535	0.210738580949277	-1.29539639282461	-5.64246521936579	-0.125531959321429	C19orf73	chromosome 19 open reading frame 73
215717_s_at	0.360089535765796	0.210841396126497	1.29509207479985	-5.64283665914022	0.146244065428572	FBN2	fibrillin 2
202072_at	0.360089535765796	0.210845621247432	1.29507957153543	-5.6428519186256	0.18252578825	HNRNPL	heterogeneous nuclear ribonucleoprotein L
201678_s_at	0.360172974531959	0.210910645633138	-1.29488717165459	-5.64308671567856	-0.102552766535713	HMCES	5-hydroxymethylcytosine (hmC) binding, ES cell-specific
217595_at	0.360184504430805	0.210933565776554	1.29481936456484	-5.6431694577879	0.138011502749999	GSPT1	G1 to S phase transition 1
201806_s_at	0.360187847132198	0.210951691948368	1.29476574406665	-5.64323488604604	0.162989978464286	ATXN2L	ataxin 2 like
204991_s_at	0.360231095843075	0.210993192016898	-1.2946429929067	-5.64338465971502	-0.141209178321429	NF2	neurofibromin 2
221806_s_at	0.360353216024241	0.211080895807349	1.29438363991864	-5.64370106789969	0.189735042392856	SETD5	SET domain containing 5
212346_s_at	0.360376643425502	0.211110795740127	1.29429524067292	-5.64380890206833	0.129552233857144	MIR4800///MXD4	microRNA 4800///MAX dimerization protein 4
217246_s_at	0.36068187149681	0.211319548975482	1.29367833348087	-5.64456126784486	0.123813972035715	DIAPH2	diaphanous related formin 2
204118_at	0.36068187149681	0.211321981719997	-1.29367114704566	-5.64457003049368	-0.398819306107143	CD48	CD48 molecule
204491_at	0.36073241726074	0.211382495584257	1.29349240720131	-5.64478796061083	0.250755326464287	PDE4D	phosphodiesterase 4D
217996_at	0.36073241726074	0.211383982354971	1.29348801622872	-5.64479331402664	0.646406912571428	PHLDA1	pleckstrin homology like domain family A member 1
203336_s_at	0.360743680846436	0.21140807445003	-1.29341686690577	-5.64488005623005	-0.289270636892855	ITGB1BP1	integrin subunit beta 1 binding protein 1
208887_at	0.360743680846436	0.211443858849315	-1.29331119929353	-5.645008874311	-0.174038101785717	EIF3G	eukaryotic translation initiation factor 3 subunit G
214647_s_at	0.360743680846436	0.211451665959939	-1.29328814756348	-5.64503697522459	-0.209601545142857	HFE	hemochromatosis
211201_at	0.360743680846436	0.211455356847545	1.29327724986496	-5.64505025977776	0.120278433500001	FSHR	follicle stimulating hormone receptor
208075_s_at	0.360773803226086	0.211489208436031	-1.2931773067436	-5.64517208846254	-0.170295159678572	CCL7	C-C motif chemokine ligand 7
221474_at	0.360838736512048	0.211543470792627	-1.29301712912078	-5.64536732543991	-0.143300032500003	MYL12B	myosin light chain 12B
221272_s_at	0.360986922685466	0.211647542296541	1.2927100091245	-5.64574161084562	0.219985556607143	C1orf21	chromosome 1 open reading frame 21
218955_at	0.360986922685466	0.211662754595213	-1.29266512678266	-5.64579630249368	-0.118015235035715	BRF2	BRF2, RNA polymerase III transcription initiation factor 50 kDa subunit
220003_at	0.361023440817991	0.211700372914011	1.29255414857111	-5.64593152886418	0.495284241892856	LRRC36	leucine rich repeat containing 36
202263_at	0.361061196369648	0.211738720176553	-1.29244103574465	-5.6460693462897	-0.185949680464288	CYB5R1	cytochrome b5 reductase 1
207809_s_at	0.361269934346656	0.211877348486738	-1.29203225755684	-5.64656732051914	-0.183533353500001	ATP6AP1	ATPase H+ transporting accessory protein 1
201705_at	0.361347503635244	0.21193906192477	-1.29185034814217	-5.64678888061506	-0.129060053821423	PSMD7	proteasome 26S subunit, non-ATPase 7
201870_at	0.361573099534649	0.21208851906465	1.29140997258671	-5.64732513681706	0.173980888999998	TOMM34	translocase of outer mitochondrial membrane 34
203549_s_at	0.361573099534649	0.212103840944418	1.29136484035175	-5.64738008684001	0.503783149714286	LPL	lipoprotein lipase
209958_s_at	0.361587403084468	0.212128463029623	-1.29129231869844	-5.64746838105134	-0.218675763035713	BBS9	Bardet-Biedl syndrome 9
208952_s_at	0.361857897167425	0.212344963392927	1.29065492335017	-5.64824422401732	0.151577642892855	LARP4B	La ribonucleoprotein domain family member 4B
214686_at	0.361857897167425	0.212347400056176	-1.29064775249509	-5.64825295062446	-0.261859368392857	ZNF266	zinc finger protein 266
213474_at	0.361857897167425	0.212348546126748	-1.29064437974677	-5.64825705509302	-0.192791540821428	KCTD7///RABGEF1	potassium channel tetramerization domain containing 7///RAB guanine nucleotide exchange factor 1
213723_s_at	0.361857897167425	0.212352125046898	1.29063384750521	-5.64826987225457	0.182655774035712	IDUA	iduronidase, alpha-L-
203288_at	0.362129566411466	0.212527806763186	-1.2901170119906	-5.64889872557553	-0.189171605535716	KIAA0355	KIAA0355
216608_at	0.362141307973426	0.212552057333832	1.29004569577668	-5.64898548221004	0.116150719857145	DKFZP434A062	uncharacterized LOC26102
218080_x_at	0.362141307973426	0.212567210264421	-1.2900011371768	-5.64903968600304	-0.158514477964285	FAF1	Fas associated factor 1
207208_at	0.362268248555941	0.212659276623257	1.28973046076412	-5.64936891969512	0.177041815714287	RBMXL2	RNA binding motif protein, X-linked like 2
221304_at	0.362268248555941	0.21267424494387	1.28968646232936	-5.64942243116456	0.13398127392857	UGT1A3///UGT1A1///UGT1A9///UGT1A5///UGT1A8	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A8
201560_at	0.362424116967687	0.212782018486348	-1.2893697401039	-5.64980758790407	-0.141621493571424	CLIC4	chloride intracellular channel 4
221317_x_at	0.362502362965666	0.212844229815097	1.28918697195965	-5.65002981103355	0.151254107464284	PCDHB6	protocadherin beta 6
214467_at	0.362563580539388	0.212896449119529	-1.28903359114992	-5.65021628256018	-0.492725999714288	GPR65	G protein-coupled receptor 65
202346_at	0.362820579624428	0.213088742356847	-1.28846903199559	-5.65090248142319	-0.128024209964285	UBE2K	ubiquitin conjugating enzyme E2 K
206093_x_at	0.362820579624428	0.213106620247172	1.28841656398545	-5.65096624142737	0.33436778257143	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
210915_x_at	0.362820579624428	0.213109361850233	-1.28840851823584	-5.6509760185653	-0.411675062321429	TRBC1	T cell receptor beta constant 1
211552_s_at	0.362820579624428	0.213122205449558	1.28837082735395	-5.65102181957929	0.114713770035714	ALDH4A1	aldehyde dehydrogenase 4 family member A1
214690_at	0.362820579624428	0.213128792250539	1.28835149838669	-5.65104530722143	0.128095944892856	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B
211575_s_at	0.362878741259592	0.21320378550761	-1.28813146351975	-5.65131266239541	-0.154223768678571	UBE3A	ubiquitin protein ligase E3A
202073_at	0.362878741259592	0.213204552352123	-1.2881292138622	-5.65131539566343	-0.237931068428573	OPTN	optineurin
203535_at	0.362878741259592	0.213211825844898	1.28810787625456	-5.6513413200334	0.709623756428572	S100A9	S100 calcium binding protein A9
219497_s_at	0.362906931117	0.213244679639158	-1.28801150303347	-5.6514584053118	-0.5426487435	BCL11A	B-cell CLL/lymphoma 11A
219813_at	0.362942822087657	0.21328206149614	1.28790186128939	-5.6515916018246	0.117904998571428	LATS1	large tumor suppressor kinase 1
200753_x_at	0.362958412795969	0.21330751628697	-1.2878272104487	-5.65168228478277	-0.231201505571432	MIR636///SRSF2	microRNA 636///serine and arginine rich splicing factor 2
211556_at	0.363111803903547	0.213413962764696	1.28751511188517	-5.65206136253123	0.125900504785714	MAPRE2	microtubule associated protein RP/EB family member 2
222147_s_at	0.363157498830044	0.213457121231791	-1.28738860686197	-5.65221499482919	-0.165463554750001	ACTR5	ARP5 actin-related protein 5 homolog
211133_x_at	0.36340232600241	0.213617338914646	1.28691915515317	-5.65278500385117	0.346520335642859	LILRB3	leukocyte immunoglobulin like receptor B3
222103_at	0.363422038835595	0.213645240408985	-1.28683742942263	-5.65288421762114	-0.118464702428573	ATF1	activating transcription factor 1
210361_s_at	0.363579687792908	0.213754238498169	-1.28651824493769	-5.6532716522254	-0.133240991964286	ELF2	E74 like ETS transcription factor 2
220363_s_at	0.363624624840263	0.213796980569994	-1.28639311585067	-5.65342351532996	-0.1549686545	ELMO2	engulfment and cell motility 2
215075_s_at	0.363733748810915	0.21387746894439	-1.28615753591142	-5.65370939379497	-0.395670193107141	GRB2	growth factor receptor bound protein 2
220659_s_at	0.363760660750401	0.213909622293408	1.28606344618337	-5.65382356033936	0.138725632357143	C7orf43	chromosome 7 open reading frame 43
212668_at	0.363802169042298	0.213950362105452	1.2859442458842	-5.65396818551626	0.143677179357142	SMURF1	SMAD specific E3 ubiquitin protein ligase 1
209514_s_at	0.363813854989669	0.213989793069416	1.28582889197964	-5.65410813321744	0.358939988285714	RAB27A	RAB27A, member RAS oncogene family
210967_x_at	0.363813854989669	0.213989897290013	-1.28582858710788	-5.65410850307487	-0.154304698928571	CACNB1	calcium voltage-gated channel auxiliary subunit beta 1
214820_at	0.363863651921254	0.214035520706384	-1.28569513812243	-5.65427039066471	-0.119089042250001	BRWD1	bromodomain and WD repeat domain containing 1
206812_at	0.363940250223092	0.214096915166926	1.28551559364661	-5.65448817476125	0.122164812214287	ADRB3	adrenoceptor beta 3
214443_at	0.363950859505415	0.214119493858148	1.28544957368834	-5.65456824934779	0.182252153107143	PVR	poliovirus receptor
210245_at	0.36413560133264	0.214244526941101	1.28508407587109	-5.65501149382827	0.16759590142857	ABCC8	ATP binding cassette subfamily C member 8
216039_at	0.36415815034098	0.214274140803051	1.28499753271358	-5.65511643054296	0.107915241428571	GABRA2	gamma-aminobutyric acid type A receptor alpha2 subunit
206165_s_at	0.364217283853542	0.214325285004089	-1.2848480915222	-5.65529761949966	-0.583753538035717	CLCA2	chloride channel accessory 2
214071_at	0.36422434635297	0.214345790756719	-1.28478818238404	-5.65537025098217	-0.495363189821431	GNAL	G protein subunit alpha L
205839_s_at	0.364226871192024	0.214363626529543	1.28473607742892	-5.65543341867897	0.301410524892857	TSPOAP1	TSPO associated protein 1
205885_s_at	0.364339016494587	0.214445983942049	-1.28449552445951	-5.65572501725454	-0.271089381500001	ITGA4	integrin subunit alpha 4
206642_at	0.364372314383188	0.214481939152792	1.2843905275482	-5.65585228032011	0.142706343464286	DSG1	desmoglein 1
218590_at	0.364375626622045	0.214500245433474	-1.28433707455824	-5.65591706547048	-0.22820129442857	C10orf2	chromosome 10 open reading frame 2
37020_at	0.364491413670885	0.214601058228982	1.28404277228391	-5.65627372016261	0.126784736071429	CRP	C-reactive protein, pentraxin-related
203514_at	0.364491413670885	0.214601130390417	1.28404256166198	-5.65627397538354	0.207149080249998	MAP3K3	mitogen-activated protein kinase kinase kinase 3
204834_at	0.364591901487806	0.214676660762919	-1.28382213685365	-5.65654105575977	-0.437261093571433	FGL2	fibrinogen like 2
49077_at	0.364645578747596	0.21472463536432	1.2836821610697	-5.65671063920795	0.122867963821429	PPME1	protein phosphatase methylesterase 1
217846_at	0.36465540794283	0.214746792512546	-1.28361752124749	-5.65678894642194	-0.161799523357143	MIR6890///QARS	microRNA 6890///glutaminyl-tRNA synthetase
207354_at	0.36473683100581	0.214811115625813	-1.28342989860695	-5.65701622117159	-0.236212532357145	CCL16	C-C motif chemokine ligand 16
215827_x_at	0.36481531824871	0.214873716871272	1.28324734045317	-5.65723733444764	0.13501366582143	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3
216159_s_at	0.36497320748566	0.214983095956674	1.28292846784656	-5.65762348784011	0.167159616964286		
205260_s_at	0.365043175539775	0.215056391936906	-1.28271485892381	-5.65788212247222	-0.296414520892857	ACYP1	acylphosphatase 1
222239_s_at	0.365043175539775	0.21505708290093	1.28271284549402	-5.65788456013293	0.186304093285714	INTS6	integrator complex subunit 6
213041_s_at	0.365149311009518	0.215151580952018	-1.28243753099628	-5.65821785343804	-0.133337267714282	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit
205950_s_at	0.365149311009518	0.215152392885529	1.28243516588387	-5.6582207163631	0.152775033964285	CA1	carbonic anhydrase 1
205830_at	0.3652137271115	0.215206742191168	1.28227686549606	-5.65841232603291	0.484575739178572	CLGN	calmegin
200783_s_at	0.365281958163444	0.215263345458082	-1.28211203319687	-5.65861182102527	-0.278140065749998	STMN1	stathmin 1
37549_g_at	0.3654930069698	0.215404124815123	1.28170222106032	-5.65910771987139	0.150801211107143	BBS9	Bardet-Biedl syndrome 9
207497_s_at	0.365620677364531	0.215500438274784	-1.28142197032852	-5.65944676480263	-0.406279659142858	MS4A2	membrane spanning 4-domains A2
201314_at	0.365620677364531	0.215512192596564	-1.2813877745437	-5.65948813032449	-0.120834868928574	STK25	serine/threonine kinase 25
