Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
11048	C8ORF73	642475	-0.0369	0.5171	chromosome 8 open reading frame 73
11049	ARID4A	5926	-0.0369	0.5819	AT rich interactive domain 4A (RBP1-like)
11050	SMAGP	57228	-0.0369	0.7563	small cell adhesion glycoprotein
11051	HAUS6	54801	-0.0369	0.5745	HAUS augmin-like complex, subunit 6
11052	DCXR	51181	-0.0369	0.6363	dicarbonyl/L-xylulose reductase
11053	TMEM41B	440026	-0.0369	0.5950	transmembrane protein 41B
11054	MFAP1	4236	-0.0369	0.5831	microfibrillar-associated protein 1
11055	HMGXB3	22993	-0.0373	0.6721	HMG box domain containing 3
11056	MRRF	92399	-0.0377	0.6508	mitochondrial ribosome recycling factor
11057	HIST1H2BI	8346	-0.0377	0.7713	histone cluster 1, H2bi
11058	PPDPF	79144	-0.0377	0.6697	pancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish)
11059	C1QA	712	-0.0377	0.6251	complement component 1, q subcomponent, A chain
11060	PIGT	51604	-0.0377	0.6806	phosphatidylinositol glycan anchor biosynthesis, class T
11061	APH1A	51107	-0.0377	0.6526	anterior pharynx defective 1 homolog A (C. elegans)
11062	NPR2	4882	-0.0377	0.7130	natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B)
11063	ITGB5	3693	-0.0377	0.6764	integrin, beta 5
11064	FLVCR1	28982	-0.0377	0.6031	feline leukemia virus subgroup C cellular receptor 1
11065	YTHDF3	253943	-0.0377	0.5666	YTH domain family, member 3
11066	FABP3	2170	-0.0377	0.7663	fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)
11067	PDE12	201626	-0.0377	0.5961	phosphodiesterase 12
11068	COL15A1	1306	-0.0377	0.6786	collagen, type XV, alpha 1
11069	AKAP8	10270	-0.0377	0.6394	A kinase (PRKA) anchor protein 8
11070	IRGM	345611	-0.0382	0.8548	immunity-related GTPase family, M
11071	NUP155	9631	-0.0385	0.5754	nucleoporin 155kDa
11072	CREB5	9586	-0.0385	0.7082	cAMP responsive element binding protein 5
11073	C19ORF6	91304	-0.0385	0.6582	chromosome 19 open reading frame 6
11074	SPRTN	83932	-0.0385	0.5865	SprT-like N-terminal domain
11075	VEGFB	7423	-0.0385	0.6852	vascular endothelial growth factor B
11076	TLE1	7088	-0.0385	0.8136	transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)
11077	PA2G4	5036	-0.0385	0.5908	proliferation-associated 2G4, 38kDa
11078	NEO1	4756	-0.0385	0.7664	neogenin 1
11079	ATP11C	286410	-0.0385	0.6053	ATPase, class VI, type 11C
11080	SFN	2810	-0.0385	0.6659	stratifin
11081	NEIL2	252969	-0.0385	0.7234	nei endonuclease VIII-like 2 (E. coli)
11082	FXN	2395	-0.0385	0.6180	frataxin
11083	SBNO2	22904	-0.0385	0.6149	strawberry notch homolog 2 (Drosophila)
11084	PIK3R6	146850	-0.0385	0.5707	phosphoinositide-3-kinase, regulatory subunit 6
11085	SETD9	133383	-0.0385	0.5991	SET domain containing 9
11086	FCRL3	115352	-0.0385	0.5762	Fc receptor-like 3
11087	TNIP1	10318	-0.0385	0.6649	TNFAIP3 interacting protein 1
11088	ZFAND4	93550	-0.0392	0.6363	zinc finger, AN1-type domain 4
11089	CCDC170	80129	-0.0392	0.6382	coiled-coil domain containing 170
11090	XRCC3	7517	-0.0392	0.5833	X-ray repair complementing defective repair in Chinese hamster cells 3
11091	PHF11	51131	-0.0392	0.6125	PHD finger protein 11
11092	CNOT4	4850	-0.0392	0.6446	CCR4-NOT transcription complex, subunit 4
11093	AGFG2	3268	-0.0392	0.6287	ArfGAP with FG repeats 2
11094	PCOLCE2	26577	-0.0392	0.7361	procollagen C-endopeptidase enhancer 2
11095	EHBP1	23301	-0.0392	0.6113	EH domain binding protein 1
11096	C2ORF69	205327	-0.0392	0.5743	chromosome 2 open reading frame 69
11097	ACAP3	116983	-0.0392	0.6343	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
11098	WDR4	10785	-0.0392	0.6407	WD repeat domain 4
11099	SAP30	8819	-0.0400	0.6363	Sin3A-associated protein, 30kDa
11100	FAM193A	8603	-0.0400	0.6312	family with sequence similarity 193, member A
11101	DIRC2	84925	-0.0400	0.6801	disrupted in renal carcinoma 2
11102	DOHH	83475	-0.0400	0.6013	deoxyhypusine hydroxylase/monooxygenase
11103	TSSK3	81629	-0.0400	0.5244	testis-specific serine kinase 3
11104	MORC4	79710	-0.0400	0.6346	MORC family CW-type zinc finger 4
11105	ZFP36	7538	-0.0400	0.6618	zinc finger protein 36, C3H type, homolog (mouse)
11106	NABP1	64859	-0.0400	0.6349	nucleic acid binding protein 1
11107	GRAMD1A	57655	-0.0400	0.6851	GRAM domain containing 1A
11108	NME4	4833	-0.0400	0.6703	NME/NM23 nucleoside diphosphate kinase 4
11109	LGALS8	3964	-0.0400	0.6168	lectin, galactoside-binding, soluble, 8
11110	ITGA5	3678	-0.0400	0.6570	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)
11111	IL13RA1	3597	-0.0400	0.6272	interleukin 13 receptor, alpha 1
11112	VSTM1	284415	-0.0400	0.7093	V-set and transmembrane domain containing 1
11113	DCUN1D4	23142	-0.0400	0.5813	DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)
11114	A2M-AS1	144571	-0.0400	1.0000	A2M antisense RNA 1 (non-protein coding)
11115	RPUSD1	113000	-0.0400	0.5885	RNA pseudouridylate synthase domain containing 1
11116	NOXA1	10811	-0.0400	0.5456	NADPH oxidase activator 1
11117	CCPG1	9236	-0.0408	0.5951	cell cycle progression 1
11118	SCRN2	90507	-0.0408	0.6231	secernin 2
11119	PSMD11	5717	-0.0408	0.5865	proteasome (prosome, macropain) 26S subunit, non-ATPase, 11
11120	PTCD3	55037	-0.0408	0.5927	pentatricopeptide repeat domain 3
11121	CCHCR1	54535	-0.0408	0.6520	coiled-coil alpha-helical rod protein 1
11122	IL21R	50615	-0.0408	0.6101	interleukin 21 receptor
11123	C15ORF52	388115	-0.0408	0.6902	chromosome 15 open reading frame 52
11124	KPNA3	3839	-0.0408	0.5959	karyopherin alpha 3 (importin alpha 4)
11125	LATS2	26524	-0.0408	0.6591	LATS, large tumor suppressor, homolog 2 (Drosophila)
11126	LYPD6B	130576	-0.0408	0.7390	LY6/PLAUR domain containing 6B
11127	ACOT4	122970	-0.0408	0.8031	acyl-CoA thioesterase 4
11128	SEC23B	10483	-0.0408	0.5899	Sec23 homolog B (S. cerevisiae)
11129	LOC643072	643072	-0.0409	1.0000	uncharacterized LOC643072
11130	FAM110B	90362	-0.0415	0.7555	family with sequence similarity 110, member B
11131	SPPL2A	84888	-0.0415	0.6246	signal peptide peptidase like 2A
11132	CENPM	79019	-0.0415	0.5820	centromere protein M
11133	PAF1	54623	-0.0415	0.6644	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)
11134	TPPP3	51673	-0.0415	0.7115	tubulin polymerization-promoting protein family member 3
11135	UBXN1	51035	-0.0415	0.6790	UBX domain protein 1
11136	LRRC33	375387	-0.0415	0.6852	leucine rich repeat containing 33
11137	DCBLD1	285761	-0.0415	0.7559	discoidin, CUB and LCCL domain containing 1
11138	DDX58	23586	-0.0415	0.6531	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58
11139	KAT6B	23522	-0.0415	0.6721	K(lysine) acetyltransferase 6B
11140	FAF2	23197	-0.0415	0.6293	Fas associated factor family member 2
11141	RALY	22913	-0.0415	0.6361	RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse))
11142	FKBP2	2286	-0.0415	0.6530	FK506 binding protein 2, 13kDa
11143	BAK1	578	-0.0417	0.7203	BCL2-antagonist/killer 1
11144	PRR11	55771	-0.0422	0.6322	proline rich 11
11145	RABGGTB	5876	-0.0423	0.5619	Rab geranylgeranyltransferase, beta subunit
11146	PTK2	5747	-0.0423	0.6161	PTK2 protein tyrosine kinase 2
11147	PARP6	56965	-0.0423	0.7088	poly (ADP-ribose) polymerase family, member 6
11148	CCDC93	54520	-0.0423	0.6171	coiled-coil domain containing 93
11149	PFDN2	5202	-0.0423	0.5905	prefoldin subunit 2
11150	ATOX1	475	-0.0423	0.6381	ATX1 antioxidant protein 1 homolog (yeast)
11151	SOCS7	30837	-0.0423	0.7142	suppressor of cytokine signaling 7
11152	KLHL20	27252	-0.0423	0.6000	kelch-like 20 (Drosophila)
11153	GABBR1	2550	-0.0423	0.6814	gamma-aminobutyric acid (GABA) B receptor, 1
11154	CNOT6L	246175	-0.0423	0.6270	CCR4-NOT transcription complex, subunit 6-like
11155	PLCL2	23228	-0.0423	0.6546	phospholipase C-like 2
11156	SPATA24	202051	-0.0423	0.7052	spermatogenesis associated 24
11157	FCHO2	115548	-0.0423	0.6169	FCH domain only 2
11158	SEC24B	10427	-0.0423	0.5650	SEC24 family, member B (S. cerevisiae)
11159	HERC2	8924	-0.0431	0.6294	HECT and RLD domain containing E3 ubiquitin protein ligase 2
11160	CCNC	892	-0.0431	0.5620	cyclin C
11161	ZNF528	84436	-0.0431	0.7068	zinc finger protein 528
11162	ZNF212	7988	-0.0431	0.7008	zinc finger protein 212
11163	UPP1	7378	-0.0431	0.6789	uridine phosphorylase 1
11164	SUPT4H1	6827	-0.0431	0.6348	suppressor of Ty 4 homolog 1 (S. cerevisiae)
11165	BRD2	6046	-0.0431	0.6687	bromodomain containing 2
11166	PTPRN2	5799	-0.0431	0.6793	protein tyrosine phosphatase, receptor type, N polypeptide 2
11167	PTPN2	5771	-0.0431	0.5901	protein tyrosine phosphatase, non-receptor type 2
11168	ENY2	56943	-0.0431	0.5873	enhancer of yellow 2 homolog (Drosophila)
11169	ASB2	51676	-0.0431	0.6005	ankyrin repeat and SOCS box containing 2
11170	FADS1	3992	-0.0431	0.7144	fatty acid desaturase 1
11171	TIPRL	261726	-0.0431	0.5803	TIP41, TOR signaling pathway regulator-like (S. cerevisiae)
11172	BTLA	151888	-0.0431	0.6691	B and T lymphocyte associated
11173	LRR1	122769	-0.0431	0.5735	leucine rich repeat protein 1
11174	HBXIP	10542	-0.0431	0.5857	hepatitis B virus x interacting protein
11175	OR7E156P	283491	-0.0433	0.7121	olfactory receptor, family 7, subfamily E, member 156 pseudogene
11176	NIPSNAP1	8508	-0.0438	0.7060	nipsnap homolog 1 (C. elegans)
11177	ZNF205	7755	-0.0438	0.5550	zinc finger protein 205
11178	SLC8A1	6546	-0.0438	0.6640	solute carrier family 8 (sodium/calcium exchanger), member 1
11179	WDR18	57418	-0.0438	0.6131	WD repeat domain 18
11180	C1ORF27	54953	-0.0438	0.5812	chromosome 1 open reading frame 27
11181	RSL24D1	51187	-0.0438	0.5582	ribosomal L24 domain containing 1
11182	KLHL5	51088	-0.0438	0.6162	kelch-like 5 (Drosophila)
11183	OAS3	4940	-0.0438	0.6993	2-5-oligoadenylate synthetase 3, 100kDa
11184	FAM69A	388650	-0.0438	0.6314	family with sequence similarity 69, member A
11185	DSE	29940	-0.0438	0.6104	dermatan sulfate epimerase
11186	CARHSP1	23589	-0.0438	0.6977	calcium regulated heat stable protein 1, 24kDa
11187	SDS	10993	-0.0438	0.6019	serine dehydratase
11188	TESK2	10420	-0.0438	0.7513	testis-specific kinase 2
11189	RASGRP1	10125	-0.0438	0.7036	RAS guanyl releasing protein 1 (calcium and DAG-regulated)
11190	CD8A	925	-0.0446	0.6292	CD8a molecule
11191	IL32	9235	-0.0446	0.7197	interleukin 32
11192	AP4M1	9179	-0.0446	0.7095	adaptor-related protein complex 4, mu 1 subunit
11193	VCPIP1	80124	-0.0446	0.6841	valosin containing protein (p97)/p47 complex interacting protein 1
11194	TOP2B	7155	-0.0446	0.5750	topoisomerase (DNA) II beta 180kDa
11195	KIAA1522	57648	-0.0446	0.6984	KIAA1522
11196	PKIB	5570	-0.0446	0.6941	protein kinase (cAMP-dependent, catalytic) inhibitor beta
11197	ENOSF1	55556	-0.0446	0.6247	enolase superfamily member 1
11198	GHRL	51738	-0.0446	0.5442	ghrelin/obestatin prepropeptide
11199	MRPS17	51373	-0.0446	0.5838	mitochondrial ribosomal protein S17
11200	ARMCX1	51309	-0.0446	0.6231	armadillo repeat containing, X-linked 1
11201	PSAT1	29968	-0.0446	0.6653	phosphoserine aminotransferase 1
11202	CYP2S1	29785	-0.0446	0.6178	cytochrome P450, family 2, subfamily S, polypeptide 1
11203	FPR2	2358	-0.0446	0.6097	formyl peptide receptor 2
11204	SAMD3	154075	-0.0446	0.7010	sterile alpha motif domain containing 3
11205	ZBED4	9889	-0.0454	0.5967	zinc finger, BED-type containing 4
11206	PSTPIP2	9050	-0.0454	0.6756	proline-serine-threonine phosphatase interacting protein 2
11207	GGH	8836	-0.0454	0.5852	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)
11208	NAA35	60560	-0.0454	0.5794	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
11209	TMCC3	57458	-0.0454	0.7278	transmembrane and coiled-coil domain family 3
11210	UBFD1	56061	-0.0454	0.6224	ubiquitin family domain containing 1
11211	TACO1	51204	-0.0454	0.6422	translational activator of mitochondrially encoded cytochrome c oxidase I
11212	OPA1	4976	-0.0454	0.5824	optic atrophy 1 (autosomal dominant)
11213	ACOT9	23597	-0.0454	0.6346	acyl-CoA thioesterase 9
11214	KIAA1107	23285	-0.0454	0.6592	KIAA1107
11215	BAIAP2	10458	-0.0454	0.6085	BAI1-associated protein 2
11216	RBM14	10432	-0.0454	0.6329	RNA binding motif protein 14
11217	MON1A	84315	-0.0462	0.7004	MON1 homolog A (yeast)
11218	PUS7L	83448	-0.0462	0.6180	pseudouridylate synthase 7 homolog (S. cerevisiae)-like
11219	PABPC1L	80336	-0.0462	0.6459	poly(A) binding protein, cytoplasmic 1-like
11220	NAA16	79612	-0.0462	0.5826	N(alpha)-acetyltransferase 16, NatA auxiliary subunit
11221	PAG1	55824	-0.0462	0.6616	phosphoprotein associated with glycosphingolipid microdomains 1
11222	DCUN1D2	55208	-0.0462	0.7024	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)
11223	WBP5	51186	-0.0462	0.6050	WW domain binding protein 5
11224	CRIP3	401262	-0.0462	0.6036	cysteine-rich protein 3
11225	HAL	3034	-0.0462	0.6636	histidine ammonia-lyase
11226	ZNF785	146540	-0.0462	0.6742	zinc finger protein 785
11227	C15ORF43	145645	-0.0462	0.7309	chromosome 15 open reading frame 43
11228	ADORA2A	135	-0.0462	0.6864	adenosine A2a receptor
11229	TYW3	127253	-0.0462	0.5963	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)
11230	SIRT6	51548	-0.0467	0.5747	sirtuin 6
11231	C15ORF63	25764	-0.0467	0.5987	chromosome 15 open reading frame 63
11232	COPS3	8533	-0.0469	0.5838	COP9 constitutive photomorphogenic homolog subunit 3 (Arabidopsis)
11233	RSPH3	83861	-0.0469	0.7600	radial spoke 3 homolog (Chlamydomonas)
11234	SLC5A3	6526	-0.0469	0.6316	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3
11235	CLN6	54982	-0.0469	0.6550	ceroid-lipofuscinosis, neuronal 6, late infantile, variant
11236	MX2	4600	-0.0469	0.7010	myxovirus (influenza virus) resistance 2 (mouse)
11237	IL11RA	3590	-0.0469	0.6668	interleukin 11 receptor, alpha
11238	C8ORF31	286122	-0.0469	0.6307	chromosome 8 open reading frame 31
11239	GLA	2717	-0.0469	0.6580	galactosidase, alpha
11240	KIFAP3	22920	-0.0469	0.6099	kinesin-associated protein 3
11241	TIGD1	200765	-0.0469	0.6222	tigger transposable element derived 1
11242	C12ORF32	83695	-0.0475	0.5933	chromosome 12 open reading frame 32
11243	CLOCK	9575	-0.0477	0.6642	clock homolog (mouse)
11244	H6PD	9563	-0.0477	0.6637	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
11245	CIRH1A	84916	-0.0477	0.6054	cirrhosis, autosomal recessive 1A (cirhin)
11246	MFSD7	84179	-0.0477	0.5810	major facilitator superfamily domain containing 7
11247	C22ORF46	79640	-0.0477	0.7235	chromosome 22 open reading frame 46
11248	BLVRA	644	-0.0477	0.6545	biliverdin reductase A
11249	SYBU	55638	-0.0477	0.7545	syntabulin (syntaxin-interacting)
11250	RAB23	51715	-0.0477	0.6298	RAB23, member RAS oncogene family
11251	GTPBP8	29083	-0.0477	0.5943	GTP-binding protein 8 (putative)
11252	LSM3	27258	-0.0477	0.5795	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)
11253	LSM14B	149986	-0.0477	0.7504	LSM14B, SCD6 homolog B (S. cerevisiae)
11254	PTPDC1	138639	-0.0477	0.7087	protein tyrosine phosphatase domain containing 1
11255	METAP2	10988	-0.0477	0.5640	methionyl aminopeptidase 2
11256	SMNDC1	10285	-0.0477	0.5653	survival motor neuron domain containing 1
11257	LRRC14	9684	-0.0485	0.7001	leucine rich repeat containing 14
11258	MANEA	79694	-0.0485	0.5824	mannosidase, endo-alpha
11259	RFX7	64864	-0.0485	0.5997	regulatory factor X, 7
11260	RBBP5	5929	-0.0485	0.6155	retinoblastoma binding protein 5
11261	PTGIR	5739	-0.0485	0.5380	prostaglandin I2 (prostacyclin) receptor (IP)
11262	ATP10A	57194	-0.0485	0.7512	ATPase, class V, type 10A
11263	BIN3	55909	-0.0485	0.7267	bridging integrator 3
11264	SS18L2	51188	-0.0485	0.5959	synovial sarcoma translocation gene on chromosome 18-like 2
11265	INPP1	3628	-0.0485	0.6598	inositol polyphosphate-1-phosphatase
11266	CPD	1362	-0.0485	0.6072	carboxypeptidase D
11267	SPPL3	121665	-0.0485	0.6913	signal peptide peptidase like 3
11268	WDR89	112840	-0.0485	0.5991	WD repeat domain 89
11269	FASTK	10922	-0.0485	0.6424	Fas-activated serine/threonine kinase
11270	KLHL6	89857	-0.0492	0.6723	kelch-like 6 (Drosophila)
11271	UBL7	84993	-0.0492	0.6774	ubiquitin-like 7 (bone marrow stromal cell-derived)
11272	ZNF469	84627	-0.0492	0.5871	zinc finger protein 469
11273	SLMAP	7871	-0.0492	0.5984	sarcolemma associated protein
11274	MEIG1	644890	-0.0492	0.7551	meiosis expressed gene 1 homolog (mouse)
11275	HACE1	57531	-0.0492	0.5948	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
11276	ARID4B	51742	-0.0492	0.5851	AT rich interactive domain 4B (RBP1-like)
11277	PAM	5066	-0.0492	0.6252	peptidylglycine alpha-amidating monooxygenase
11278	SETBP1	26040	-0.0492	0.6909	SET binding protein 1
11279	USP22	23326	-0.0492	0.6204	ubiquitin specific peptidase 22
11280	ADSSL1	122622	-0.0492	0.7630	adenylosuccinate synthase like 1
11281	MTA1	9112	-0.0500	0.6537	metastasis associated 1
11282	BCL10	8915	-0.0500	0.5992	B-cell CLL/lymphoma 10
11283	ARPC5L	81873	-0.0500	0.6157	actin related protein 2/3 complex, subunit 5-like
11284	ANKRD55	79722	-0.0500	0.6941	ankyrin repeat domain 55
11285	TSTA3	7264	-0.0500	0.6523	tissue specific transplantation antigen P35B
11286	TCF19	6941	-0.0500	0.6402	transcription factor 19
11287	SRSF5	6430	-0.0500	0.6132	serine/arginine-rich splicing factor 5
11288	CDCA7L	55536	-0.0500	0.6181	cell division cycle associated 7-like
11289	PLEK	5341	-0.0500	0.6483	pleckstrin
11290	FAM53C	51307	-0.0500	0.7022	family with sequence similarity 53, member C
11291	ZDHHC2	51201	-0.0500	0.6328	zinc finger, DHHC-type containing 2
11292	TRIM32	22954	-0.0500	0.6565	tripartite motif containing 32
11293	CREBBP	1387	-0.0500	0.6976	CREB binding protein
11294	GNB5	10681	-0.0500	0.6759	guanine nucleotide binding protein (G protein), beta 5
11295	LOC100144603	100144603	-0.0500	1.0000	uncharacterized transcript
11296	SGPL1	8879	-0.0508	0.6680	sphingosine-1-phosphate lyase 1
11297	CBLL1	79872	-0.0508	0.5850	Cbl proto-oncogene, E3 ubiquitin protein ligase-like 1
11298	TMEM57	55219	-0.0508	0.6306	transmembrane protein 57
11299	WHSC1L1	54904	-0.0508	0.6844	Wolf-Hirschhorn syndrome candidate 1-like 1
11300	LYN	4067	-0.0508	0.6508	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog
11301	SNHG1	23642	-0.0508	0.5886	small nucleolar RNA host gene 1 (non-protein coding)
11302	ABCD1	215	-0.0508	0.5918	ATP-binding cassette, sub-family D (ALD), member 1
11303	SLC35E2	9906	-0.0515	0.7761	solute carrier family 35, member E2
11304	CCDC130	81576	-0.0515	0.6836	coiled-coil domain containing 130
11305	ZFPL1	7542	-0.0515	0.6702	zinc finger protein-like 1
11306	ABCE1	6059	-0.0515	0.5592	ATP-binding cassette, sub-family E (OABP), member 1
11307	SPHK2	56848	-0.0515	0.6236	sphingosine kinase 2
11308	SARS2	54938	-0.0515	0.6651	seryl-tRNA synthetase 2, mitochondrial
11309	C2ORF81	388963	-0.0515	0.5322	chromosome 2 open reading frame 81
11310	INPP5A	3632	-0.0515	0.6946	inositol polyphosphate-5-phosphatase, 40kDa
11311	CCDC106	29903	-0.0515	0.6468	coiled-coil domain containing 106
11312	CXCL1	2919	-0.0515	0.7088	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)
11313	CIZ1	25792	-0.0515	0.6551	CDKN1A interacting zinc finger protein 1
11314	KCTD13	253980	-0.0515	0.7081	potassium channel tetramerisation domain containing 13
11315	PITPNB	23760	-0.0515	0.5985	phosphatidylinositol transfer protein, beta
11316	MAD2L2	10459	-0.0515	0.6500	MAD2 mitotic arrest deficient-like 2 (yeast)
11317	GLTPD1	80772	-0.0523	0.6269	glycolipid transfer protein domain containing 1
11318	SCRN3	79634	-0.0523	0.6029	secernin 3
11319	MORN2	729967	-0.0523	0.6394	MORN repeat containing 2
11320	HSP90B1	7184	-0.0523	0.5913	heat shock protein 90kDa beta (Grp94), member 1
11321	BPI	671	-0.0523	0.6206	bactericidal/permeability-increasing protein
11322	AACS	65985	-0.0523	0.6680	acetoacetyl-CoA synthetase
11323	UBE2Z	65264	-0.0523	0.6742	ubiquitin-conjugating enzyme E2Z
11324	DDIT4	54541	-0.0523	0.7171	DNA-damage-inducible transcript 4
11325	MPP1	4354	-0.0523	0.7641	membrane protein, palmitoylated 1, 55kDa
11326	TMEM110	375346	-0.0523	0.7720	transmembrane protein 110
11327	FOXK2	3607	-0.0523	0.6806	forkhead box K2
11328	BIRC3	330	-0.0523	0.6334	baculoviral IAP repeat containing 3
11329	SIGLEC17P	284367	-0.0523	0.6633	sialic acid binding Ig-like lectin 17, pseudogene
11330	NT5C2	22978	-0.0523	0.6206	5-nucleotidase, cytosolic II
11331	UBR1	197131	-0.0523	0.5967	ubiquitin protein ligase E3 component n-recognin 1
11332	DHX8	1659	-0.0523	0.6468	DEAH (Asp-Glu-Ala-His) box polypeptide 8
11333	AMDHD1	144193	-0.0523	0.8105	amidohydrolase domain containing 1
11334	SLC36A4	120103	-0.0523	0.6469	solute carrier family 36 (proton/amino acid symporter), member 4
11335	ST6GALNAC2	10610	-0.0523	0.7609	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
11336	LOC100130691	100130691	-0.0523	0.7717	uncharacterized LOC100130691
11337	IRS2	8660	-0.0531	0.7103	insulin receptor substrate 2
11338	PRPF18	8559	-0.0531	0.5700	PRP18 pre-mRNA processing factor 18 homolog (S. cerevisiae)
11339	TAGLN2	8407	-0.0531	0.6806	transgelin 2
11340	BRAP	8315	-0.0531	0.6259	BRCA1 associated protein
11341	AHRR	57491	-0.0531	0.7977	aryl-hydrocarbon receptor repressor
11342	BIVM	54841	-0.0531	0.6098	basic, immunoglobulin-like variable motif containing
11343	MYO9A	4649	-0.0531	0.7507	myosin IXA
11344	ACADVL	37	-0.0531	0.6971	acyl-CoA dehydrogenase, very long chain
11345	RELL2	285613	-0.0531	0.6063	RELT-like 2
11346	GPR162	27239	-0.0531	0.5875	G protein-coupled receptor 162
11347	FAM116A	201627	-0.0531	0.6022	family with sequence similarity 116, member A
11348	CPNE8	144402	-0.0531	0.6800	copine VIII
11349	ADORA3	140	-0.0531	0.6194	adenosine A3 receptor
11350	PPARGC1B	133522	-0.0531	0.7216	peroxisome proliferator-activated receptor gamma, coactivator 1 beta
11351	CCDC43	124808	-0.0531	0.5971	coiled-coil domain containing 43
11352	TUBGCP5	114791	-0.0531	0.6105	tubulin, gamma complex associated protein 5
11353	PRDX4	10549	-0.0531	0.5875	peroxiredoxin 4
11354	LRRC23	10233	-0.0531	0.7333	leucine rich repeat containing 23
11355	RPL19	6143	-0.0533	0.6210	ribosomal protein L19
11356	DEDD	9191	-0.0538	0.7191	death effector domain containing
11357	VPS25	84313	-0.0538	0.6413	vacuolar protein sorting 25 homolog (S. cerevisiae)
11358	PLEKHN1	84069	-0.0538	0.5278	pleckstrin homology domain containing, family N member 1
11359	NUBPL	80224	-0.0538	0.6071	nucleotide binding protein-like
11360	MAML3	55534	-0.0538	0.7951	mastermind-like 3 (Drosophila)
11361	PHF10	55274	-0.0538	0.6255	PHD finger protein 10
11362	MT2A	4502	-0.0538	0.7200	metallothionein 2A
11363	HSP90AB1	3326	-0.0538	0.5881	heat shock protein 90kDa alpha (cytosolic), class B member 1
11364	SYNE2	23224	-0.0538	0.6780	spectrin repeat containing, nuclear envelope 2
11365	GANAB	23193	-0.0538	0.6693	glucosidase, alpha; neutral AB
11366	CEP68	23177	-0.0538	0.6314	centrosomal protein 68kDa
11367	WDR43	23160	-0.0538	0.5862	WD repeat domain 43
11368	CLUAP1	23059	-0.0538	0.6761	clusterin associated protein 1
11369	E2F3	1871	-0.0538	0.6917	E2F transcription factor 3
11370	CSTF1	1477	-0.0538	0.5858	cleavage stimulation factor, 3 pre-RNA, subunit 1, 50kDa
11371	ZNF831	128611	-0.0538	0.6474	zinc finger protein 831
11372	WWP2	11060	-0.0538	0.7853	WW domain containing E3 ubiquitin protein ligase 2
11373	RAD51AP1	10635	-0.0538	0.5615	RAD51 associated protein 1
11374	WDR75	84128	-0.0546	0.5897	WD repeat domain 75
11375	PEAK1	79834	-0.0546	0.7391	NKF3 kinase family member
11376	CHTF18	63922	-0.0546	0.6137	CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae)
11377	TRMT11	60487	-0.0546	0.5782	tRNA methyltransferase 11 homolog (S. cerevisiae)
11378	DNAJB11	51726	-0.0546	0.6261	DnaJ (Hsp40) homolog, subfamily B, member 11
11379	OAZ2	4947	-0.0546	0.7114	ornithine decarboxylase antizyme 2
11380	ARRDC2	27106	-0.0546	0.7026	arrestin domain containing 2
11381	FBXO8	26269	-0.0546	0.6051	F-box protein 8
11382	XPO6	23214	-0.0546	0.6772	exportin 6
11383	TMEM65	157378	-0.0546	0.6165	transmembrane protein 65
11384	C4ORF33	132321	-0.0546	0.6307	chromosome 4 open reading frame 33
11385	SIRPD	128646	-0.0546	0.5672	signal-regulatory protein delta
11386	SCGB3A1	92304	-0.0554	0.5467	secretoglobin, family 3A, member 1
11387	SYNJ2	8871	-0.0554	0.7938	synaptojanin 2
11388	FBXO18	84893	-0.0554	0.7475	F-box protein, helicase, 18
11389	ZNF91	7644	-0.0554	0.6298	zinc finger protein 91
11390	GRAMD3	65983	-0.0554	0.6452	GRAM domain containing 3
11391	CEP85	64793	-0.0554	0.7242	centrosomal protein 85kDa
11392	CELF6	60677	-0.0554	0.6581	CUGBP, Elav-like family member 6
11393	B3GNT8	374907	-0.0554	0.5731	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
11394	ARFGAP3	26286	-0.0554	0.6031	ADP-ribosylation factor GTPase activating protein 3
